url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at,cleaned_text,review_month,label
https://www.amazon.co.uk/dp/B07QVMS5YN,"Sperry Women's Crest Striper II CVO Sneaker, Oatmeal, 7 UK",Rachel,Narrow,Cute but much narrower then my other pairs.,3.0,True,2021-04-02,,3e66a87b-4a17-5848-86dd-6d09e21a1884,24/12/2021 02:27:24,cute much narrower pair,2021-04,POSITIVE
https://www.amazon.co.uk/dp/B07QVMS5YN,"Sperry Women's Crest Striper II CVO Sneaker, Oatmeal, 7 UK",Carol Lee Yuhasz,Water resistant boat shoes with cushion,Love the color and brand the sticking along the heel hurts,3.0,True,2021-03-11,,ca7b1330-69c8-5f4a-8b24-148a6099945b,24/12/2021 02:27:24,love color brand sticking along heel hurt,2021-03,NEGATIVE
https://www.amazon.co.uk/dp/B08KKZJDG8,"PUMA Men's Cell Vive Running Shoe, High Risk Red/Black, 8 UK",Amanda,"These are light and airy, so not supportive.",Light and airy... Not supportive at all. If you are on your feet for long hours buy arch support insoles before trying to wear these... And wear socks that come higher than the cuff or you will be rubbed raw. I recommend getting a half size bigger than you usually wear.,3.0,True,2021-09-01,,6118cdc3-50c0-591f-9d61-897bac5183bc,24/12/2021 02:27:26,light airy supportive foot long hour buy arch support insole trying wear wear sock come higher cuff rubbed raw recommend getting half size bigger usually wear,2021-09,NEGATIVE
https://www.amazon.co.uk/dp/B000I13RQA,"Reebok Men's Classic Leather Casual Sneakers, White, 6.5 UK",B Kennedy,Inside left shoe hurts my foot & toes,"The way the materials are put together inside shoe, it's very uncomfortable, not smooth. Cuts left foot where foot and toes come together. If I'd tried them on in a store I would have been able to feel it and not purchase. Not like the others I've bought before like these that I really liked. Won't buy another pair. Will look for another brand, probably in a store where I can try on. Disappointing since I've really loved this brand and style before",3.0,True,2021-04-28,,0255748e-df17-5ab6-b4e3-ba11603f8364,24/12/2021 02:27:26,way material put together inside shoe uncomfortable smooth cut left foot foot toe come together id tried store would able feel purchase like others ive bought like really liked wont buy another pair look another brand probably store try disappointing since ive really loved brand style,2021-04,NEGATIVE
https://www.amazon.co.uk/dp/B06XX96LZT,"New Balance - Unisex-Child Cruz KJCRZ Shoes, 11W UK Junior, Grey/Blue",Emily M.,Good Enough,"Cute and fun! Definitely not a shoe to run in, but good enough to throw on for errands. Fit a little big, but was expecting that.",3.0,True,2020-09-19,,50311f7a-8489-5600-9c64-0497361f988d,24/12/2021 02:27:28,cute fun definitely shoe run good enough throw errand fit little big expecting,2020-09,POSITIVE
https://www.amazon.co.uk/dp/B07PS7CN9R,Braided Flip Flop Cross Strap Slingback Sandal-Flat Womens Sandals-Flat Sandals Blue Size: 7 UK,Rey Rey,They are ok,"They are equal parts too big and too small. The proportions of these shoes are so off that the strap on the left was tight while the one on the right was super loose. They are pretty comfortable, the middle piece between my toes kind of hurt, but nothing the I wouldn't get used to. Over all these shoes are ok, someone will love them: they just aren't for me.",3.0,True,2019-11-15,2.0,fe6adff2-00fd-5086-a912-097801aed02d,24/12/2021 02:27:29,equal part big small proportion shoe strap left tight one right super loose pretty comfortable middle piece toe kind hurt nothing wouldnt get used shoe ok someone love arent,2019-11,POSITIVE
https://www.amazon.co.uk/dp/B07PS7CN9R,Braided Flip Flop Cross Strap Slingback Sandal-Flat Womens Sandals-Flat Sandals Blue Size: 7 UK,Jkos,runs very small,I was not feeling the color but I bought anyway. I run between a 6.5 and a 7 size. I ordered a 7 and they were way too small. I could have easily gotten an 8. I just gave them to my daughter instead of returning,3.0,True,2021-05-19,,a4e0f5f8-5baf-513c-94cf-1f0286c4f9af,24/12/2021 02:27:29,feeling color bought anyway run 65 7 size ordered 7 way small could easily gotten 8 gave daughter instead returning,2021-05,NEGATIVE
https://www.amazon.co.uk/dp/B01LWYN4X7,"Joie Women's Dewey Fashion Sneaker, Skylark, 4.5 UK",jackie ball,rub my foot. Beautiful shoe. Hated to return them.,Without  socks  upper weave rub my foot. Beautiful shoe. Hated to return them.,3.0,True,2017-08-24,,019c9f2c-3094-5294-b87a-c0817977faa0,24/12/2021 02:27:30,without sock upper weave rub foot beautiful shoe hated return,2017-08,NEGATIVE
https://www.amazon.co.uk/dp/B0842VHZ2N,"Propét Women's TravelActiv Axial Sneaker, Navy/White, 5.5 UK",W. K.,Toe box too small,Width good at 6XX but toe box hurts my little toe. Disappointed I had to return.,3.0,True,2021-09-09,,d702d1df-f9b6-5454-bf5f-a486af7d9352,24/12/2021 02:27:31,width good 6xx toe box hurt little toe disappointed return,2021-09,NEGATIVE
https://www.amazon.co.uk/dp/B08CZ5C51T,"adidas unisex child Lite Racer Adapt 4.0 Running Shoes, Grey/Grey/Black, 3.5 Big Kid US",Robin,Long enough but narrow,"These shoes seem well made, and the length seems true to size. However, the band across the foot is extremely snug, and my child had trouble getting his foot into the shoe himself. When he did get his foot in, the shoe was quite narrow and pinched his toes on the sides of the toe box despite having plenty of length. He usually wears regular width shoes, but these were too narrow for him.",3.0,True,2021-12-20,,19a261d5-d754-5158-a9f3-371a4132c832,24/12/2021 02:27:32,shoe seem well made length seems true size however band across foot extremely snug child trouble getting foot shoe get foot shoe quite narrow pinched toe side toe box despite plenty length usually wear regular width shoe narrow,2021-12,NEGATIVE
https://www.amazon.co.uk/dp/B08PH5PJ2P,bebe Girls' Sandals – Rhinestone Studded Criss Cross Strap Sandals (Toddler/Girls) brown Size: 6 Toddler,zoadmee,Hard to put on.,"They are very pretty and stylish,  however, I had to get them a size bigger because the front of her foot would not go in properly.",3.0,True,2021-10-12,,6501b63f-6b45-5fd3-8938-fb26043c8d69,24/12/2021 02:27:32,pretty stylish however get size bigger front foot would go properly,2021-10,NEGATIVE
https://www.amazon.co.uk/dp/B08PH5PJ2P,bebe Girls' Sandals – Rhinestone Studded Criss Cross Strap Sandals (Toddler/Girls) brown Size: 6 Toddler,Courtney Holleman,Cute but too tight,As far as the shoe size goes it is true to size but the strap over the toes is too tight. My child is pretty slim and doesn’t have fat feet so I think the toe strap area could be a bit bigger.,3.0,True,2021-07-26,,c3dfcf84-b9f2-5126-ba20-c2b2ba29680a,24/12/2021 02:27:32,far shoe size go true size strap toe tight child pretty slim ’ fat foot think toe strap area could bit bigger,2021-07,NEGATIVE
https://www.amazon.co.uk/dp/B08PH5PJ2P,bebe Girls' Sandals – Rhinestone Studded Criss Cross Strap Sandals (Toddler/Girls) brown Size: 6 Toddler,M. Stewart,Cute but narrow,"These were really cute. However, they are too narrow so I had to return.",3.0,True,2021-05-31,,6c7a2bd1-60d5-5d17-bcc9-8a75735a036a,24/12/2021 02:27:32,really cute however narrow return,2021-05,NEGATIVE
https://www.amazon.co.uk/dp/B082D5G6WJ,HOKA Clifton 7 Runningshoe Men,Mari Vuli,Decent shoes but not worth the hype,A couple of friends praised Hoka’s and how comfortable they are so I decided to cough up the extra money for a pair since I have a bad knee. They are ok tennis shoes but the thick sole seems more for looks then comfort so value for money is a bit disappointing.,3.0,True,2021-08-15,,92ff0f6f-a101-5c1c-a45f-668a20ea8dfe,24/12/2021 02:27:33,couple friend praised hoka ’ comfortable decided cough extra money pair since bad knee ok tennis shoe thick sole seems look comfort value money bit disappointing,2021-08,NEGATIVE
https://www.amazon.co.uk/dp/B07KX8W9R5,"adidas 19.3 Turf Soccer Shoe, Black/Black/Gold Metallic, 11 UK",Amazon Customer,Very hard to get on,The good - shoe is light and flexible with enough padding in the heel so you don’t bruise your heel when playing on really hard fields. Length was true to size. Fun colorThe bad - I stopped wearing them after five practices due to how hard they are to get on. Takes forever to get my feet through the upper sock that’s attached to the shoe. They made it too small without enough stretch. Some type of neoprene would have been a better choice vs ribbed cotton. The shoe itself is A bit narrow even for a medium width foot. They weren’t painfull  but they weren’t comfortable either.,3.0,True,2020-09-19,,bf8c35ad-632c-54fe-946a-ace56a1b4ca2,24/12/2021 02:27:33,good shoe light flexible enough padding heel ’ bruise heel playing really hard field length true size fun colorthe bad stopped wearing five practice due hard get take forever get foot upper sock ’ attached shoe made small without enough stretch type neoprene would better choice v ribbed cotton shoe bit narrow even medium width foot ’ painfull ’ comfortable either,2020-09,NEGATIVE
https://www.amazon.co.uk/dp/B0725QCTF1,"adidas Originals Women's Iniki Runner CLS W Running Shoe, Chalk Blue/White/White, 4.5 UK",Angel Kieslich,Ordered these shoes and they fit more like a 9 or 9,"They run SO big. I wear an 8.5. Ordered these shoes and they fit more like a 9 or 9.5. I recommend going at least one size down.These shoes are cute, but they look very bulky on my feet.",3.0,True,2018-07-12,2.0,eec595ef-054f-556a-b47f-5df6a82fb8ea,24/12/2021 02:27:33,run big wear 85 ordered shoe fit like 9 95 recommend going least one size downthese shoe cute look bulky foot,2018-07,NEGATIVE
https://www.amazon.co.uk/dp/B0894256TB,Lethato Men’s Modern Classic Calfskin Leather Chukka Boots red Size: 14,Harman,"Tight, odd colour but good leather",The shoe is of good leather and strong. However the colouring of the shoe is not smart. It looks very odd.Plus the shoes did not have the blue sole but covers black rubber patch. That would make it stronger from friction damage but just mentioning that it wasn’t as presented.I returned for above reason and because the shoe was tight besides saying wide size.,3.0,True,2020-11-03,,5fd7df73-89d2-5e33-9625-091c7ff887c1,24/12/2021 02:27:34,shoe good leather strong however colouring shoe smart look oddplus shoe blue sole cover black rubber patch would make stronger friction damage mentioning ’ presentedi returned reason shoe tight besides saying wide size,2020-11,NEGATIVE
https://www.amazon.co.uk/dp/B0894256TB,Lethato Men’s Modern Classic Calfskin Leather Chukka Boots red Size: 14,Steve,Size & stitch quality issues,Size 13 US wide is slightly small on the 12.5 side. Width is a bit snug at the toes. Pull loop broke on first pull - could be better.,3.0,True,2020-07-31,,558b2cc1-fc76-593e-8a44-0d7d9a59b888,24/12/2021 02:27:34,size 13 u wide slightly small 125 side width bit snug toe pull loop broke first pull could better,2020-07,NEGATIVE
https://www.amazon.co.uk/dp/B0894256TB,Lethato Men’s Modern Classic Calfskin Leather Chukka Boots red Size: 14,Larry,Attractive color.,Nice color. A little overpriced for the quality and workmanship.,3.0,True,2020-12-20,,76fed644-906a-5ff5-a44b-dc1044b40812,24/12/2021 02:27:34,nice color little overpriced quality workmanship,2020-12,POSITIVE
https://www.amazon.co.uk/dp/B078NGRKJ1,"Merrell Men's Jungle Moc Leather Waterproof Ice+ Moccasin, Grey (Grey Size: 11.5 UK",Spokane Customer,Nice Shoes For the Right Feet.  But Way Too Small for Me!  Had to Return.,"Really liked the shoe - nice construction, looks good, seems well-made.Only problem that it was was narrow and tight even in a size 11 (I normally wear a 10.5).So snug that I could barely get the shoes onto my feet.  Even getting them off was a struggle.Almost too long in length so the next size up would not have solved the problem.For the right feet, these probably will be a nice pair of shoes.",3.0,True,2021-08-31,,521fc5e7-e597-5bcc-8ea2-3bb5a47d5949,24/12/2021 02:27:35,really liked shoe nice construction look good seems wellmadeonly problem narrow tight even size 11 normally wear 105so snug could barely get shoe onto foot even getting strugglealmost long length next size would solved problemfor right foot probably nice pair shoe,2021-08,POSITIVE
https://www.amazon.co.uk/dp/B001611GS2,"Reebok Little Kid Classic Leather Sneaker,Black,13.5 M US Little Kid",Smiley,Shows is not real,"The media could not be loaded.
                




   They said the shoes was made in Vietnam and I received it just now and it shows made in China..  am so disappointed 😞 😪",3.0,True,2021-12-01,,0e08c7d1-d8d8-59d4-8db7-907d9217b4be,24/12/2021 02:27:35,medium could loaded said shoe made vietnam received show made china disappointed 😞 😪,2021-12,NEGATIVE
https://www.amazon.co.uk/dp/B07XPDMZFX,Dockers Mens Vaughan Smart Series Boat Shoe with NeverWet,TEGdelivers.com,Not that Comfortable,"I have almost 100 pair of shoes and these are among some of the ones I only wear occasionally... because they hurt and leave blisters on my feet. I even changed the insoles thinking that might help but, no cigar! If you're the type that wears socks then, maybe these are for you but, I live in Florida and socks are just WAY TOO HOT.... So unless I'm wearing boots, I go barefoot in all my shoes. Now these look good but, fall short in the comfort area. 'Just my two cents...",3.0,True,2021-04-07,,e759b65a-9216-561a-b7a2-2a23b23fb612,24/12/2021 02:27:36,almost 100 pair shoe among one wear occasionally hurt leave blister foot even changed insole thinking might help cigar youre type wear sock maybe live florida sock way hot unless im wearing boot go barefoot shoe look good fall short comfort area two cent,2021-04,NEGATIVE
https://www.amazon.co.uk/dp/B071WNTWZX,"Teva Boys' T Manatee Sport Sandal, Dark Olive, 4 M US Toddler",Rico,They seem to run a little big and are very stiff.,"I like them, and they provide good grip and protection while being airy for my sweaty baby. LOL But there are two problems. They are verrrrry stiff. I cant bend them, without feeling like they might start spiting. I guess that makes them a little tougher? Also, we now have about 5 pairs of the same size shoes for our 17 month old daughter. They all seem to be pretty close aside from these. They are a little big. The issue with is, for the most part they are meant to be worn without socks. The shoes being to big, and being worn without socks will cause the lacing system/tongue to bunch up and hurt.  I would say if you could, order two on amazon wardrobe. One size down and one the regular size your little one wears.Ive never been a good student, so please excuse my poor writing. *thumbs up*",3.0,True,2019-05-11,2.0,3c37c4c9-ca32-590e-b95e-21a3f76f4d48,24/12/2021 02:27:36,like provide good grip protection airy sweaty baby lol two problem verrrrry stiff cant bend without feeling like might start spiting guess make little tougher also 5 pair size shoe 17 month old daughter seem pretty close aside little big issue part meant worn without sock shoe big worn without sock cause lacing systemtongue bunch hurt would say could order two amazon wardrobe one size one regular size little one wearsive never good student please excuse poor writing thumb,2019-05,NEGATIVE
https://www.amazon.co.uk/dp/B083XVPY9M,Blowfish Play Black Hawaiian Nights 8.5 M,Sarah Dickson,Size up if you buy,"These run small, I’m usually an 8-8.5, so I ordered 8.5, they are way too small. So order up at least 1 size, I gave them to my daughter who is a size 6. They are cute though.",3.0,True,2021-04-16,,db19a542-3c3a-5fda-b458-b482b968d605,24/12/2021 02:27:36,run small ’ usually 885 ordered 85 way small order least 1 size gave daughter size 6 cute though,2021-04,POSITIVE
https://www.amazon.co.uk/dp/B07D8B9BRZ,"New Balance Men's Cruz V2 Sockfit Fresh Foam Running Shoes Sneaker, Raw Clay Stoneware, 7 UK",Millard F. Johnson,Odd fit,"These things looked really comfortable. I got about what I expected, but it was not as good as I thought it would be.the uppers are all an elastic material Nothing hard even above the heel. You slip them on like a slipper. the laces do nothing and are just for show. Elastic pulls your feet tight against the sole. So it is essentially like a slipper with a shoe sole. Unfortunately, that make them kind of hot. It is a little hard to get the shoe on without getting a wrinkle in your sock and that will make your feet hurt after a little while. The thing I like least about the shoe is that it feels and sounds like you are walking in galoshes. they flap a little when you walk.They are not terrible and they look good. I will wear them until they wear out, but I will not buy another pair.",3.0,True,2020-07-28,,fbe8c86c-2621-501b-8e2e-22c08233e6da,24/12/2021 02:27:37,thing looked really comfortable got expected good thought would bethe upper elastic material nothing hard even heel slip like slipper lace nothing show elastic pull foot tight sole essentially like slipper shoe sole unfortunately make kind hot little hard get shoe without getting wrinkle sock make foot hurt little thing like least shoe feel sound like walking galosh flap little walkthey terrible look good wear wear buy another pair,2020-07,NEGATIVE
https://www.amazon.co.uk/dp/B07D8B9BRZ,"New Balance Men's Cruz V2 Sockfit Fresh Foam Running Shoes Sneaker, Raw Clay Stoneware, 7 UK",Daniel,Comfortable but not for day to day use,"I've never owned a pair of shoes quite like these before, so maybe it's on me for not going in with the right expectations, but I fine that these shoes are not suitable to be your everyday shoe. The woven ""sock like"" nature is comfortable for short periods but after a few months of wearing them every day, I've found that the lack of support they give your feet actually leaves them feeling more sore than a normal shoe, and my knees have started hurting. I think these would be great for times when you're not in them for very long, but I wouldn't recommend them if you're looking for a shoe to wear for 10hours a day",3.0,True,2020-03-01,3.0,cfacc69d-3dc8-5a75-9064-59df3fe988e6,24/12/2021 02:27:37,ive never owned pair shoe quite like maybe going right expectation fine shoe suitable everyday shoe woven sock like nature comfortable short period month wearing every day ive found lack support give foot actually leaf feeling sore normal shoe knee started hurting think would great time youre long wouldnt recommend youre looking shoe wear 10hours day,2020-03,NEGATIVE
https://www.amazon.co.uk/dp/B07JLRFVV4,Umbale Kids Led Shoes Casual Flashing Sneakers(Girls/Boys) pink Size: 10 Toddler,Neeraj Mishra,LIghts dont work in one shoe,Though my daughter loved these but was disappointed that it doesn't light up in one shoe.. I will have to return these.,3.0,True,2021-03-01,,e98fb5dc-7469-504a-9088-62614aa2d69c,24/12/2021 02:27:38,though daughter loved disappointed doesnt light one shoe return,2021-03,NEGATIVE
https://www.amazon.co.uk/dp/B075XYXRT9,"The Children's Place Boys' E BB Laceup Stre Slipper, camo, Youth 3 Medium US Infant",Amazon Customer,Ok,"Fit as expected, but my son has worn them 3 times and the inside is coming up already. I was able to glue it back down but kinda sucks to have to do that to a brand new pair of shoes.",3.0,True,2018-08-15,,088924d1-f44a-564c-b151-6a2990bfadff,24/12/2021 02:27:38,fit expected son worn 3 time inside coming already able glue back kinda suck brand new pair shoe,2018-08,NEGATIVE
https://www.amazon.co.uk/dp/B07CZZLPT1,MSMAX Black Patent Character Mary Jane Flexible Dance Tap Shoes Little Kid Size 11,Gina mini,Smaller,Sizes are a little small. My daughter just started fitting in size 1 and the size one was too small,3.0,True,2021-06-20,,21caffad-9a11-5044-b1e5-f9f0f00e5b8a,24/12/2021 02:27:40,size little small daughter started fitting size 1 size one small,2021-06,NEGATIVE
https://www.amazon.co.uk/dp/B07XJH8LM6,"Skechers Kids Girls' Slip on Water Shoe, Champagne, 5 Big Kid M",E's Mommy,So close...,"These shoes were really cute on, and the neoprene back made them easier to get on and off than the classic style. I thought it would make it comfortable as well, however the neoprene is sewn into the shoe with a rather large sharp seam at the ankle. I ordered these for 2 children and both complained of the sharpness and had red marks within 2 minute of walking around the house. Sad because they were great in theory.",3.0,True,2019-03-16,11.0,901c0e02-6337-5450-9a95-6be527b03e33,24/12/2021 02:27:40,shoe really cute neoprene back made easier get classic style thought would make comfortable well however neoprene sewn shoe rather large sharp seam ankle ordered 2 child complained sharpness red mark within 2 minute walking around house sad great theory,2019-03,NEGATIVE
https://www.amazon.co.uk/dp/B07XJH8LM6,"Skechers Kids Girls' Slip on Water Shoe, Champagne, 5 Big Kid M",NYgirl03,"No stretch on heel, unfortunately a no go",I so wanted to love these. First off they are so pretty. The gold and pale pink combo looked great in person. I wanted a shoe my little one could slip on without assistance from me or having to sit down to put them on. Unfortunately these were not it. The neoprene back has almost no give so to put  on required sitting down and even then she struggled to get these on herself. I told her she could also wear them as a slip on and step on the neoprene backing but she complained that it felt uncomfortable under her foot. That was a feature I thought she would love to get out the door even quicker but again this was not the case. If the backing had more stretch it could be the perfect slip on water friendly shoe.  We'll be sticking to Natives and Crocs for our go to summer shoes. I was so bummed these didn't work out for us.,3.0,True,2021-05-12,,58d30046-1fc0-5dc4-a6f0-dd7f9b95a3df,24/12/2021 02:27:40,wanted love first pretty gold pale pink combo looked great person wanted shoe little one could slip without assistance sit put unfortunately neoprene back almost give put required sitting even struggled get told could also wear slip step neoprene backing complained felt uncomfortable foot feature thought would love get door even quicker case backing stretch could perfect slip water friendly shoe well sticking native crocs go summer shoe bummed didnt work u,2021-05,NEGATIVE
https://www.amazon.co.uk/dp/B07RM1SPXC,"New Balance Unisex-Child 515v1 Sneaker, Exhuberant Pink, 1.5 UK",Olivia,"Too small, not super pleased with quality- returned","Too small, had to return. It also doesn’t look like very good craftsmanship inn the show itself.",3.0,True,2020-11-13,,7c92b4e1-cb80-5c94-8c5d-20edd92c890b,24/12/2021 02:27:41,small return also ’ look like good craftsmanship inn show,2020-11,NEGATIVE
https://www.amazon.co.uk/dp/B07RM1SPXC,"New Balance Unisex-Child 515v1 Sneaker, Exhuberant Pink, 1.5 UK",MK,Velcro instead of laces,"Shoes look good, but I don’t understand why would you send Velcro when picture clearly shows laces! I can’t be bothered to send them back especially since I know they won’t be replacing them with the correct shoes. I wish I had seen the other reviews.",3.0,True,2020-05-25,,978246e4-9948-5c95-a075-58d4d99ba07a,24/12/2021 02:27:41,shoe look good ’ understand would send velcro picture clearly show lace ’ bothered send back especially since know ’ replacing correct shoe wish seen review,2020-05,NEGATIVE
https://www.amazon.co.uk/dp/B07PFK9S6Y,"New Balance Roav V1 Fresh Foam Lace Up Running Shoe, NB Navy/Dark Neptune, 4 W US Big Kid",Claire Domingue,Item did not last,"I bought these in July for my daughter to start school in August of 2021. We love the shoes in general, we owned the gray last year with no problems. However, i bought the navy this year and they broke not even 3 weeks in. I fixed with a thread/needle. now fast forward to today 10.22.21. They broke again and are unraveling. I am not satisfied with how they are made. Other than that it is a good shoe, but the eyelets where the strings go through are not sturdy at all. I bought for a girl, so i can about imagine a boy may be even harder on the shoe.",3.0,True,2021-10-22,,050af895-cae4-5cdf-9e97-010cddcc94ee,24/12/2021 02:27:42,bought july daughter start school august 2021 love shoe general owned gray last year problem however bought navy year broke even 3 week fixed threadneedle fast forward today 102221 broke unraveling satisfied made good shoe eyelet string go sturdy bought girl imagine boy may even harder shoe,2021-10,NEGATIVE
https://www.amazon.co.uk/dp/B07H8JPNNJ,"SOUL Naturalizer Women's Peace Sneaker, Vintage Mauve, 8 UK",Bondarenko Irina,not  leather,"cute, but not real leather",3.0,True,2019-12-12,,bb0ad3e8-7828-533d-a469-091b31b2e306,24/12/2021 02:27:42,cute real leather,2019-12,POSITIVE
https://www.amazon.co.uk/dp/B07D9MP6PF,adidas Mens Marquee Boost Low Blue Size: 10.5 UK,johndoe,There good,"The shoe fits as expected, and they are comfortable except that the tongue is to thin at the top and when i tighten my shoelaces they cause pain where the the tongue doesn't protect right above the foot.",3.0,True,2019-12-08,,3638f0fb-4560-5d3a-ba2c-8d4b887fd259,24/12/2021 02:27:43,shoe fit expected comfortable except tongue thin top tighten shoelace cause pain tongue doesnt protect right foot,2019-12,POSITIVE
https://www.amazon.co.uk/dp/B000XB318Y,"Minnetonka Men Double Deerskin Softsole 816 Mocassins, Beige (Natural), 5 UK",Alan Suchecki,Not made with the same level of quality they once were.,"Purchased a pair of black double deer mocs several months ago. Aside from the top panels looking as though they were switched left to right the build quality seemed okay for a few months. Wife told me they were leaving black marks on the damp floor after she'd mop.  So I then purchased a pair of the ""natural"" double deer.  Wore those for a day and noticed a defect in the left insole, like a void in the padding between the two soles.  Sent in a request to Amazon for a replacement.  Returned those and received the replacement a few days later.  This pair has a weird anomaly with the insole of the right moc.  Kicking myself now for returning the first pair before the replacement arrived.  Between the two pairs I could have had one decent pair.  Giving up at this point, will wear them until they fall apart and just pretend that I'm not bothered by the feel of the right one.  Guess my expectations are just too high for a pair of $100 mocs.  I've had Minnetonka mocs most of my adult life and I don't remember ever experiencing these kinds of problems in the past.",3.0,True,2019-07-25,12.0,beb8b5f6-f5cd-5ea4-82e5-f06a99f546bc,24/12/2021 02:27:43,purchased pair black double deer mocs several month ago aside top panel looking though switched left right build quality seemed okay month wife told leaving black mark damp floor shed mop purchased pair natural double deer wore day noticed defect left insole like void padding two sol sent request amazon replacement returned received replacement day later pair weird anomaly insole right moc kicking returning first pair replacement arrived two pair could one decent pair giving point wear fall apart pretend im bothered feel right one guess expectation high pair 100 mocs ive minnetonka mocs adult life dont remember ever experiencing kind problem past,2019-07,NEGATIVE
https://www.amazon.co.uk/dp/B00S10W8BK,"Reebok Women's RCF LITE LO TR Poly-W, Citrus Glow/Silvery Green/Flat Grey/Steel, 7.5 UK",Jillian L.,WAAAAAAAAAAAY too small,"I usually wear a 6.5. The other reviews said they ran small so I ordered 2 sizes up. I ordered a 7.5. I could have used an 8. This is so far off that ""runs small"" doesn't capture the issue. My toe is pressed to the end of the toe box and they are 2 sizes larger than ""normal"".",3.0,True,2021-07-27,,0264f43b-237d-5ad2-9e74-cc8c792739d2,24/12/2021 02:27:46,usually wear 65 review said ran small ordered 2 size ordered 75 could used 8 far run small doesnt capture issue toe pressed end toe box 2 size larger normal,2021-07,NEGATIVE
https://www.amazon.co.uk/dp/B0875XKLBG,"adidas EQ Running Shoe, Screaming Pink/Screaming Orange/White, 5 US Unisex Big Kid",Jackie P.,Super short strap,Love these but the strap across the top is so short it comes undone immediately. Very frustrating. Not sure what they were thinking with this. And it isn’t just this one pair. I ordered my daughter the same pair in a different color and size and have the same issue.,3.0,True,2021-07-13,3.0,4afb11ed-3232-5e5d-83a2-dfae0f401831,24/12/2021 02:27:48,love strap across top short come undone immediately frustrating sure thinking ’ one pair ordered daughter pair different color size issue,2021-07,NEGATIVE
https://www.amazon.co.uk/dp/B07KXDWRW7,adidas Kids&#39; Predator 19.3 Indoor Soccer Shoe,Allison Heather Graham,Don't just don't,Nearly impossible to get on their feet.  If I get a size that will slide on then they are too loose on the actual foot.  Bizarre design,3.0,True,2020-01-21,,8cdae725-9af5-5b7c-a979-91209ef06228,24/12/2021 02:27:48,nearly impossible get foot get size slide loose actual foot bizarre design,2020-01,NEGATIVE
https://www.amazon.co.uk/dp/B07RQW7CXZ,Chaco Men&#39;s Z1 Classic Athletic Sandal,Lora Klaus,Straps so long,We are big fans of chacos.  This pair seems fine but in previous pairs the strap around ankle did not hang down so long - once the shoe is secured at ankle there are at least 3 inches of extra that almost drag the ground....not sure why this change in design.  There are videos online of how to tuck up the strap but it seems like a design flaw compared to last models.,3.0,True,2021-06-15,,3c86152f-0b70-57d2-b057-076d4db5b3d6,24/12/2021 02:27:49,big fan chacos pair seems fine previous pair strap around ankle hang long shoe secured ankle least 3 inch extra almost drag groundnot sure change design video online tuck strap seems like design flaw compared last model,2021-06,NEGATIVE
https://www.amazon.co.uk/dp/B07RQW7CXZ,Chaco Men&#39;s Z1 Classic Athletic Sandal,Jeanine Marsilia,Too small for top of foot,Too small for top of foot. If the straps would move through the loops at ankle we could have adjusted the foot area but it was sewn.,3.0,True,2021-09-22,,cca85566-bd24-53e8-99c6-1c75509c21bd,24/12/2021 02:27:49,small top foot strap would move loop ankle could adjusted foot area sewn,2021-09,NEGATIVE
https://www.amazon.co.uk/dp/B073XL5FB8,"Kenneth Cole New York Women's KAM 10 Low TOP LACE UP Sneaker Embroidered, Light Gold, 4 UK",X. Ma,its narrower than expected,I like the design. Don't feel very comfortable .,3.0,True,2019-08-19,,d87c4ed8-3008-5e19-8856-b1c172e75e3d,24/12/2021 02:27:49,like design dont feel comfortable,2019-08,NEGATIVE
https://www.amazon.co.uk/dp/B07Z788N5B,"Cambridge Select Women's Stretch Slip-On Chunky Platform Low Hidden Wedge Fashion Sneaker, Crocodile Pu, 4 UK",supernovasaur,Size down!,"The shoes would be awesome if they weren't so huge. I got my regular size, but they're way too big. Tried them on and they were roomy, so I wanted to wear them to see how they'd work out, but I can't wear them because my feet slide around. Super disappointed, they're super cute.",3.0,True,2020-09-29,,1f30e3fb-4a14-5ffe-a63e-e8a211cc14e0,24/12/2021 02:27:52,shoe would awesome werent huge got regular size theyre way big tried roomy wanted wear see theyd work cant wear foot slide around super disappointed theyre super cute,2020-09,NEGATIVE
https://www.amazon.co.uk/dp/B07CN97W53,"ECCO Women's Biom Life Low-Top Sneakers, (White/White 50874), 7 UK",Anna,Tight at the top,"Not like other pairs of Ecco I have - too short. Also, even though my instep is almost non existent, it was too tight around my foot to the point when it becomes painful after a couple of minutes just having them on. Sent them back.",3.0,True,2019-10-14,,3bd73ba5-d2e4-5560-8fcb-ae6871c2c5b5,24/12/2021 02:27:53,like pair ecco short also even though instep almost non existent tight around foot point becomes painful couple minute sent back,2019-10,NEGATIVE
