url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at,cleaned_text,review_month,label
https://www.amazon.co.uk/dp/B07D9GNBPR,adidas Women's Pureboost Go white Size: 4.5 UK,Betsy Hargus,Running shoes or clown shoes?,This shoe was way too large. I have always ordered my running shoes a full size larger. Did the same with these shows but they were so large they looked like clown shoes. Sent them back immediately.,1.0,True,2020-07-06,3.0,73e2ee9a-bfa7-554b-b646-bbca39e1eb41,24/12/2021 02:27:04,shoe way large always ordered running shoe full size larger show large looked like clown shoe sent back immediately,2020-07,NEGATIVE
https://www.amazon.co.uk/dp/B0785NMZKB,"adidas Kids' VS Switch 2 Sneaker, Dark Blue/White/Hi-Res Red, 3K M US Infant",angel cappiello,I am so disappointed. These shoes aren’t cheap for a 2 year ...,I am so disappointed.These shoes aren’t cheap for a 2 year old and less than 1 month into use (we have 5 pairs of shoes we rotate use of regularly in the same size) the stitching at the toe has come undone and there is a big hole.,1.0,True,2018-05-16,2.0,b8dedd75-75c7-5495-b4b4-9bdbf4d2d09a,24/12/2021 02:27:04,disappointedthese shoe ’ cheap 2 year old le 1 month use 5 pair shoe rotate use regularly size stitching toe come undone big hole,2018-05,NEGATIVE
https://www.amazon.co.uk/dp/B07BL3G79V,"New Balance Men's Cruz V2 Fresh Foam Sneaker, Black/Castlerock/Nubuck, 6.5 UK",L. Okrongly,Not a slip on shoe,Shoe specified slip on construction. Maybe I am too literal but I thought this meant the shoe just slipped on and did not have laces to tie. The picture made it look similar to other shoes that have the lace look but no actual shoe lace to tie. This is not the case. I am sure these are perfectly fine sneaker but not for someone who does not have the dexterity to ties a shoe.,1.0,True,2019-05-10,,8616c31f-3b77-593e-80bd-055fb8832841,24/12/2021 02:27:05,shoe specified slip construction maybe literal thought meant shoe slipped lace tie picture made look similar shoe lace look actual shoe lace tie case sure perfectly fine sneaker someone dexterity tie shoe,2019-05,NEGATIVE
https://www.amazon.co.uk/dp/B07L934TYP,Hush Puppies Men&#39;s Heath Sneaker Oxford,Ed Ruff,Poor quality shoes.,"One of the eyelets came off, the first time I laced the shoes.  There is a flaw in the design. Poor quality.",1.0,True,2021-03-15,,8882e548-82c3-5f1f-b270-07427455ec88,24/12/2021 02:27:09,one eyelet came first time laced shoe flaw design poor quality,2021-03,NEGATIVE
https://www.amazon.co.uk/dp/B07L934TYP,Hush Puppies Men&#39;s Heath Sneaker Oxford,menevi,Bad quality,The sole came detached after wearing these for 2 days only.,1.0,True,2020-01-28,,f30f2369-37c1-5a34-9931-762c9e3ef32e,24/12/2021 02:27:09,sole came detached wearing 2 day,2020-01,NEGATIVE
https://www.amazon.co.uk/dp/B09BN7XC4Z,Feversole Women's Featured PU Leather Tonal Colorful Lace-Up Trainer White Size 6.5,Janie,not a very good quality item,"I was unable to get the shoes on, they were so narrow, althoughI had ordered in my regular size.I would not recommend  this product",1.0,True,2021-10-02,,0d745317-3230-5f5c-9775-2bcf6c3aba65,24/12/2021 02:27:09,unable get shoe narrow althoughi ordered regular sizei would recommend product,2021-10,NEGATIVE
https://www.amazon.co.uk/dp/B08LPSZNQB,"Calvin Klein Women's Camryn Sneaker, Blue426, 3 UK",elaine darwiche,Not fit to size,Disappointed that the shoe didn’t fit,1.0,True,2021-08-11,,a65eb978-d4fa-5c22-8218-7875978684d2,24/12/2021 02:27:11,disappointed shoe ’ fit,2021-08,NEGATIVE
https://www.amazon.co.uk/dp/B07V4LBWF6,Clarks Oliver Lace Tan Leather 8.5,joe s,Not the right color,I ordered this in tan to replace a shoe I ordered in a size 11.  The size 11 shoe was tan.  This shoe from this seller in a 10 1/2 is BROWN.  there is a distinct color difference.  Did not bother to send back.  These shoes run about half a size too big.  Waste of money for me this time.,1.0,True,2021-07-03,,6be9e519-9790-5ff2-8cc8-4c6ff612239c,24/12/2021 02:27:11,ordered tan replace shoe ordered size 11 size 11 shoe tan shoe seller 10 12 brown distinct color difference bother send back shoe run half size big waste money time,2021-07,NEGATIVE
https://www.amazon.co.uk/dp/B07V4LBWF6,Clarks Oliver Lace Tan Leather 8.5,Paige,Package damaged,The shipping was very bad! The shoes box was ruined completely.,1.0,True,2020-10-17,,34e2ec0d-ae7c-5679-8718-596c8c830c32,24/12/2021 02:27:11,shipping bad shoe box ruined completely,2020-10,NEGATIVE
https://www.amazon.co.uk/dp/B081HGWT9X,"LifeStride Women's NEON Loafer, Blush, 4 UK",R,Fix your sizing.,"Everyone is being nice and saying ""These run small, haha!"" but I just ordered a size 8 and it doesn't even fit my sister who usually wears a 6. Same story with the other pair of shoes I bought from this brand. This isn't just running small, this is inaccurate sizing. Shoes aren't like clothes, I know i have to be careful when i order pants or shirts because sizes can vary. But in every other store on the planet earth I wear a size 8 (US). This is just inexcusable honestly. Instead of expecting shoppers to o",1.0,True,2021-03-20,26.0,53f3822b-0291-5a4b-95fb-062692a671cf,24/12/2021 02:27:12,everyone nice saying run small haha ordered size 8 doesnt even fit sister usually wear 6 story pair shoe bought brand isnt running small inaccurate sizing shoe arent like clothes know careful order pant shirt size vary every store planet earth wear size 8 u inexcusable honestly instead expecting shopper order one size measure actual shoe send right size,2021-03,POSITIVE
https://www.amazon.co.uk/dp/B08KLKRYNN,"PUMA Men's Ferrari Drift CAT 8 Sneaker, Rosso Corsa White, 10.5 UK",Mike,Wasn’t what they say,Arrived late. Size my be for a kids says adult 11. But more like a 8 fit. Tried to return no help scam,1.0,True,2021-12-14,,611bb0d4-85ff-5920-8cd8-9c5f16812b43,24/12/2021 02:27:14,arrived late size kid say adult 11 like 8 fit tried return help scam,2021-12,NEGATIVE
https://www.amazon.co.uk/dp/B082Q375G1,"ASICS - Womens Roadblast Shoes, 7.5 UK, Black/Graphite Grey",Sarah Weaver,Worst Asics Ever,"I got these to replace my Gel Excite 7s after the quiz on the Asics website told me these would be my best fit. I wanted something with more cushion than my last pair, but there's nothing soft about these soles at all. Its like running barefoot on pavement.. And the heel is so narrow, when I run, my heel goes over the sole and pinches between the sole and the shoe wall giving me blisters on the bottom of my heels. Ive tried a few runs and they don't get better. My knees and ankle hurt within the first mile ",1.0,True,2021-08-03,,efe73d5f-84c9-5626-a683-b354b4e761cc,24/12/2021 02:27:15,got replace gel excite 7 quiz asics website told would best fit wanted something cushion last pair there nothing soft sol like running barefoot pavement heel narrow run heel go sole pinch sole shoe wall giving blister bottom heel ive tried run dont get better knee ankle hurt within first mile due lack support feel shock heel every strike wish could return please dont waste money,2021-08,NEGATIVE
https://www.amazon.co.uk/dp/B07P1DVYZ3,"Reebok Women's AZTREK Double Mix Trail Sneaker, Black/Emerald/Regprp, 5.5 UK",GodsReapingSoldier,The most disgusting sneaker I ever bought!,These look and feel fake. Glue everywhere! Another thing the insoles look as if it comes from a ten dollar made in china sneaker from a bargain store. There is no name on it anywhere. I remember reebok's having a name on the insole.Definitely feels and looks cheap! I bought these for home because I have Plantar Fasciitis and they even suck at home on hardwood floors. Outside they feel even worst. Oh and these things have 0 grip. Lol! The rubber slips as if it's plastic. 😏👎Waste of money!,1.0,True,2020-10-16,4.0,2a5990fd-5efd-5734-ac50-23ed47cdb92d,24/12/2021 02:27:16,look feel fake glue everywhere another thing insole look come ten dollar made china sneaker bargain store name anywhere remember reeboks name insoledefinitely feel look cheap bought home plantar fasciitis even suck home hardwood floor outside feel even worst oh thing 0 grip lol rubber slip plastic 😏👎waste money,2020-10,NEGATIVE
https://www.amazon.co.uk/dp/B07TQ7Z3YP,"PUMA Unisex-Adult Ferrari REPLICAT-X Sneaker, Black-Rosso Corsa White, 5 UK",Aboo The G,Stitching,The Stitching Came Apart after 1 Time Wearing it,1.0,True,2021-04-06,,484b01d6-6cf4-5873-ac5b-9172cf711200,24/12/2021 02:27:17,stitching came apart 1 time wearing,2021-04,POSITIVE
https://www.amazon.co.uk/dp/B012K214D2,Linodes (Tent Leather Upper Jazz Shoe Slip-on for Women and Men's Dance Shoes brown Size: 7 Women/6.5 Men,courtney a.,Measuring instructions WAYYY off! HUGE! Also hideous...,"After reading many reviews, I decided to just do what the manufacturer suggested. I measured my daughter's foot, which heel to toe was exactly 9 3/4 inches. Based on the manufacturer's own guide, I ordered an 8.5 for her. In my gut I knew this had to be wrong, as she usually wears 7.5 or 8 max. But based on their own guidelines, I went for it. THEY. WERE. HUGE. HUGE. and HIDEOUS. I wear a 9 and they were HUGE on ME. She needed them asap, so I hop on and order a size 7.5, thinking an entire size down would b",1.0,True,2019-07-16,5.0,b750508a-95d3-5b24-bdd2-54c84c0b0683,24/12/2021 02:27:18,reading many review decided manufacturer suggested measured daughter foot heel toe exactly 9 34 inch based manufacturer guide ordered 85 gut knew wrong usually wear 75 8 max based guideline went huge huge hideous wear 9 huge needed asap hop order size 75 thinking entire size would better wrong 75 better still entire size big point gave took local dance store ponied 15 extra cost v fit great much attractive would recommend worth time send monster back lol,2019-07,NEGATIVE
https://www.amazon.co.uk/dp/B07BHLBNJ8,adidas Mens Icon Bounce Black Size: 11.5 UK,Erin Bettridge,Horrible clears,"The cleats break, and this is the second that it has done it in.",1.0,True,2019-09-27,,09eb79b4-7a1a-5ed7-8976-f40b3e272f5f,24/12/2021 02:27:19,cleat break second done,2019-09,NEGATIVE
https://www.amazon.co.uk/dp/B075R82L9W,"New Balance - Mens Fresh Foam MA900 Shoes, 14.5 UK - Width 4E, Grey",T-Square,The construction is not up par for NB,Back of heel cup is soft and does not rebound after being stepped onto as the older NB slip-on did. It was solid. I’m hoping they bring back the old model which was built like my NB running shoe. Outstanding!,1.0,True,2019-01-15,22.0,6e554c1f-3921-5045-a5ac-88e357df22d9,24/12/2021 02:27:19,back heel cup soft rebound stepped onto older nb slipon solid ’ hoping bring back old model built like nb running shoe outstanding,2019-01,NEGATIVE
https://www.amazon.co.uk/dp/B077ZFL8FC,"Reebok Women's Workout Low Cross Trainer, shny Suede-White/Chalk, 9.5 M US",Mary Godwin,"Heavy, Hot, and plantar fasciitis",These shoes are beautiful and I do mean beautiful.  They are also well made and the leather is supreme.  However they  wear horribly. They wear very hot and the shoes are extremely heavy.  Within a week of wearing them I also developed plantar fasciitis.,1.0,True,2019-01-06,5.0,ecf7e3ef-176b-59f7-a0c1-5224ddd5d92a,24/12/2021 02:27:20,shoe beautiful mean beautiful also well made leather supreme however wear horribly wear hot shoe extremely heavy within week wearing also developed plantar fasciitis,2019-01,POSITIVE
https://www.amazon.co.uk/dp/B08578VJB3,"New Balance Women's FuelCell 996v4, Black/Lemon Slush, 5.5 Medium",Brenda,Super Uncomfortable.,"I was so excited to received these because they looked so cool and flashy but immediately after I tried them on, they were super uncomfortable. The crease just above the top of the laces cut into my toes when I would bend my feet to take a step. I was surprised because the reviews claimed to be comfortable and did not need any breaking in. I must have got a bad pair. I returned them for a different brand entirely.",1.0,True,2021-02-11,8.0,e9c1d4e9-b6d5-55a4-8453-6d88cd3b3725,24/12/2021 02:27:20,excited received looked cool flashy immediately tried super uncomfortable crease top lace cut toe would bend foot take step surprised review claimed comfortable need breaking must got bad pair returned different brand entirely,2021-02,POSITIVE
https://www.amazon.co.uk/dp/B07L4H994G,"adidas Originals Women's Coast Star W Sneaker, FTWR White/Silver Met./Core Black, 9 UK",Amanzi,Knockoff? Seems like it.,The shoe does not look quite like the picture. It is over sized and I believe that Daffy Duck was the foot model. Unfortunately past the window to returnThese look like a KNOCKOFF,1.0,True,2019-09-05,9.0,3b8f7f4e-7bff-55b8-9cdb-a9d772489d19,24/12/2021 02:27:21,shoe look quite like picture sized believe daffy duck foot model unfortunately past window returnthese look like knockoff,2019-09,NEGATIVE
https://www.amazon.co.uk/dp/B07L4H994G,"adidas Originals Women's Coast Star W Sneaker, FTWR White/Silver Met./Core Black, 9 UK",Amazon Customer,Runs Huge,"This shoe runs big. I went out of the country and missed my return date. Now I'm stuck with an oversized brand new pair of shoes and most likely not going to get what I spent on it. The shoe itself arrived ok. It seemed like it can get damaged or bent super easily. Either way, not happy with the sizing difference. Not even a little big, it's just too much.",1.0,True,2019-08-29,,fd921fa7-5f0e-53af-9b4a-d591e1196855,24/12/2021 02:27:21,shoe run big went country missed return date im stuck oversized brand new pair shoe likely going get spent shoe arrived ok seemed like get damaged bent super easily either way happy sizing difference even little big much,2019-08,NEGATIVE
https://www.amazon.co.uk/dp/B07L4H994G,"adidas Originals Women's Coast Star W Sneaker, FTWR White/Silver Met./Core Black, 9 UK",Courtney H. ,FAKE..DO YOURSELF A FAVOR AND DONT BUY,This is so fake it’s ridiculous. Do not buy!! The tongue is a thin foam sheet with the adidas logo printed on it. Not stitched. It’s horrible and ugly and the sides have weird stitching. Just a horrible product. I’m surprised this came from amazon. Disappointed ☹️,1.0,True,2020-05-17,,64cdcfb4-7139-5faf-b5f7-76b8e847c48e,24/12/2021 02:27:21,fake ’ ridiculous buy tongue thin foam sheet adidas logo printed stitched ’ horrible ugly side weird stitching horrible product ’ surprised came amazon disappointed ☹️,2020-05,NEGATIVE
https://www.amazon.co.uk/dp/B07L4H994G,"adidas Originals Women's Coast Star W Sneaker, FTWR White/Silver Met./Core Black, 9 UK",Jane M.,Poor quality,They were embarrassingly squeaky. They felt like they were made of cardboard—especially the tongue of the shoe. I returned them.,1.0,True,2021-02-16,,de89592b-55e0-5f99-8bc9-62ac5f339d82,24/12/2021 02:27:21,embarrassingly squeaky felt like made cardboard—especially tongue shoe returned,2021-02,NEGATIVE
https://www.amazon.co.uk/dp/B08BY1R6ND,Diadora Women's Capitano ID Indoor Soccer Shoes,AP ,Not a good fit for me,They were not comfortable. They buckled up when I flexed by foot and was painful. These are wide so maybe that is why.It did have a nice solid sole that I think would have kept me front getting bruises on the bottom of my feet but the part where it buckled up on the top was too much.,1.0,True,2021-04-15,,538f685f-d5cf-5552-9be5-e0ba1ffb11b7,24/12/2021 02:27:22,comfortable buckled flexed foot painful wide maybe whyit nice solid sole think would kept front getting bruise bottom foot part buckled top much,2021-04,NEGATIVE
https://www.amazon.co.uk/dp/B07HQD3NWD,Converse Chuck Taylor All Star Core Low Top Black M9166 Mens 8.5,Arkrite,One Star,"Extremely expensive, especially due to it being sent from US.",1.0,True,2016-03-24,,77b506b3-51c0-50fa-90d6-fe1582158b5e,24/12/2021 02:27:22,extremely expensive especially due sent u,2016-03,NEGATIVE
https://www.amazon.co.uk/dp/B071JM82KR,"New Balance - Mens MD1100V1 Walking Shoes, 9 UK - Width 4E, Brown/Maroon",Amazon Customer,A pair of convincing knock offs...,"At first glance, I thought something was off with these black suede 1100s but I was not quite sure what was amiss. So I got out my favorite blue suede 1100s for comparison (see pictures).1. The contours of the shoe were different from my blue pair of the 1100s2.and upon closer inspection, the insoles were also quite different.You can see in the pictures my trusty blue suede 1100s come with a more expensive removable insole. The difference in quality is clear. but only because I have an authentic pair from a",1.0,True,2019-09-20,11.0,ccd36228-f92d-5a6f-960d-6483f5695c8f,24/12/2021 02:27:23,first glance thought something black suede 1100s quite sure amiss got favorite blue suede 1100s comparison see pictures1 contour shoe different blue pair 1100s2and upon closer inspection insole also quite differentyou see picture trusty blue suede 1100s come expensive removable insole difference quality clear authentic pair reputable brick mortar store compare convincing knockoff 1100s difference made apparentdont get wrong dont mind low cost replica paid almost 140 tax could oneoff perhaps knockoff going undetected imagined maybe negative review shoe actually knockoff authentic nb productin event highly recommend visit local brick mortar retailer call ahead ask 1100s size request order color interested trying thats ended blue one local retailer still business something right happy order whatever want,2019-09,NEGATIVE
https://www.amazon.co.uk/dp/B07QVMS5YN,"Sperry Women's Crest Striper II CVO Sneaker, Oatmeal, 7 UK",Diane Fautin C,There are far more better tennis shoes out there.,I don’t think it’s a good quality.,1.0,True,2021-02-23,,9304f2d1-d0a7-5a7a-bea9-f273fb72f434,24/12/2021 02:27:24,’ think ’ good quality,2021-02,NEGATIVE
https://www.amazon.co.uk/dp/B08KKZJDG8,"PUMA Men's Cell Vive Running Shoe, High Risk Red/Black, 8 UK",Katie Kelly,Disappointed,I got these usually have no problem with puma shoes but these are a  little on a small side ordered a 9 but feels like a 8.5. I have blister under my ankle bone on both feet  the tops of my toes hurt from wearing these.,1.0,True,2021-07-30,,6b782a11-d6f4-513b-b938-7a246bfc0a59,24/12/2021 02:27:26,got usually problem puma shoe little small side ordered 9 feel like 85 blister ankle bone foot top toe hurt wearing,2021-07,NEGATIVE
https://www.amazon.co.uk/dp/B08KKZJDG8,"PUMA Men's Cell Vive Running Shoe, High Risk Red/Black, 8 UK",Chantie,Too small and couldn't exchange for my size in the colour I wanted,Had to return them as they didn't fit and when I tried exchanging them they didn't have the colour in the size I needed. Great look though 👌,1.0,True,2021-05-09,,09043b04-b762-57e0-a9fd-493e14dd91db,24/12/2021 02:27:26,return didnt fit tried exchanging didnt colour size needed great look though 👌,2021-05,NEGATIVE
https://www.amazon.co.uk/dp/B000I13RQA,"Reebok Men's Classic Leather Casual Sneakers, White, 6.5 UK",Pylyp,poor quality,I have bought this model 5 times and now quality very disappointed. The nose of the sneaker came off after couple wearing. Cant contact with customer service and solve this problem(,1.0,True,2020-11-07,,3753d9dc-5aa4-50ff-8578-98346bc236aa,24/12/2021 02:27:26,bought model 5 time quality disappointed nose sneaker came couple wearing cant contact customer service solve problem,2020-11,NEGATIVE
https://www.amazon.co.uk/dp/B000I13RQA,"Reebok Men's Classic Leather Casual Sneakers, White, 6.5 UK",Lisa R. Harkins,Something's rotten...,On their way back.  Ive always worn these and this pair was much narrower than I remember. I question authenticity.,1.0,True,2017-09-13,3.0,6bcee467-fab4-5c3a-8b3f-5cd01f2b017b,24/12/2021 02:27:26,way back ive always worn pair much narrower remember question authenticity,2017-09,NEGATIVE
https://www.amazon.co.uk/dp/B07SJDFGLL,"adidas Originals Men's Stan Smith Sneaker, White/White/Easy Yellow, 6 UK",Amazon Customer,Too good to be true,The sneakers smelled like plastic/synthetic not like authentic leather.,1.0,True,2020-09-14,,cc789b09-b046-5e56-b61f-2009b957b986,24/12/2021 02:27:27,sneaker smelled like plasticsynthetic like authentic leather,2020-09,NEGATIVE
https://www.amazon.co.uk/dp/B07PS7CN9R,Braided Flip Flop Cross Strap Slingback Sandal-Flat Womens Sandals-Flat Sandals Blue Size: 7 UK,Brad Kenney,Bad quality!,These suck! I loved the look so I ordered a pair. Loved them (and hadn’t had them long at all) then they came unstitched by the elastic. I thought maybe I did something wrong so I ordered another pair and everything was going great and it just happened again yesterday. Not only am I so so disappointed bc they are apparently not good quality but these were the cutest and went with everything! It makes me mad because I loved them so much,1.0,True,2019-09-30,4.0,edd4aae2-8747-5bf6-99dc-3be7e517ffef,24/12/2021 02:27:29,suck loved look ordered pair loved ’ long came unstitched elastic thought maybe something wrong ordered another pair everything going great happened yesterday disappointed bc apparently good quality cutest went everything make mad loved much,2019-09,POSITIVE
https://www.amazon.co.uk/dp/B07PS7CN9R,Braided Flip Flop Cross Strap Slingback Sandal-Flat Womens Sandals-Flat Sandals Blue Size: 7 UK,Amazon Customer,Uncomfortable,"They are well made, but the finger separator is too sturdy. It hurts so much I can't wear them, even if I put bandages all over my fingers. I get a lot of blisters. It is impossible to loosen this thing up, especially during hot summers, when the feet swell. At this point they can only be a house decoration.",1.0,True,2021-08-14,,6d8d3dfc-fcbc-57f8-8813-9c110b753f6d,24/12/2021 02:27:29,well made finger separator sturdy hurt much cant wear even put bandage finger get lot blister impossible loosen thing especially hot summer foot swell point house decoration,2021-08,NEGATIVE
https://www.amazon.co.uk/dp/B07RL144Z4,"New Balance Women's Craig V2 Fresh Foam Trail Running Shoe, White/Black/Moonbeam, 5 B US",tiffani,No no no no no!!!! Ouchhhhh,"They are by far the more uncomfortable shoes ever!! Made for all terrain is correct , but more of a outdoor rough hike or shore walk along a rugged beach!!!I tried , and struck out , worn and can't return. If looking for comfort, run, run far away , use whatever is covering then toes not a bolt in the opposite direction!! Now Go!!!",1.0,True,2021-06-12,,3e23b254-7f79-5285-9cf2-737762f8ba10,24/12/2021 02:27:30,far uncomfortable shoe ever made terrain correct outdoor rough hike shore walk along rugged beachi tried struck worn cant return looking comfort run run far away use whatever covering toe bolt opposite direction go,2021-06,NEGATIVE
https://www.amazon.co.uk/dp/B0842VHZ2N,"Propét Women's TravelActiv Axial Sneaker, Navy/White, 5.5 UK",EAS,Narrow toe box,I ordered these in XX-wide and the toe box is not very wide. They are more wide in the middle of the shoe. These must be intended for swollen feet/ankles not wide feet.,1.0,True,2021-06-20,5.0,1e090554-163f-5bab-8541-15139a0802aa,24/12/2021 02:27:31,ordered xxwide toe box wide wide middle shoe must intended swollen feetankles wide foot,2021-06,NEGATIVE
https://www.amazon.co.uk/dp/B0842VHZ2N,"Propét Women's TravelActiv Axial Sneaker, Navy/White, 5.5 UK",patricia l wilson,Wrong shoe,"The shoe was in the wrong box.  It was too small.  To return it, I had to take it to the USPS store which I could not get to.  So I have a pair of shoes for the trash.  Last time I buy shoes from amazon.",1.0,True,2021-02-12,3.0,ad90ddea-6563-5d03-8045-66afee447b67,24/12/2021 02:27:31,shoe wrong box small return take usps store could get pair shoe trash last time buy shoe amazon,2021-02,NEGATIVE
https://www.amazon.co.uk/dp/B071F958CN,"adidas Originals Men's Iniki Runner CLS Running Shoe, Collegiate Burgundy/White/Core Black, 5.5 UK",tina Whitebear,Already tearing,"I bought these for my son for Christmas, along with another pair that he liked more.  He has only worn these 3 times and it is already tearing at the toe tab. :*(",1.0,True,2019-04-16,,79245a09-e695-5992-b517-2f33d60f241d,24/12/2021 02:27:32,bought son christmas along another pair liked worn 3 time already tearing toe tab,2019-04,NEGATIVE
https://www.amazon.co.uk/dp/B08CZ5C51T,"adidas unisex child Lite Racer Adapt 4.0 Running Shoes, Grey/Grey/Black, 3.5 Big Kid US",kabba,Poor quality not durable mesh will tear,"Poor quality tip of sneaker ripping apart,  not durable at all after only a month. Bought for my 6 years old 1st grade girl. My other kids sneakers didn't do this all at.",1.0,True,2021-11-06,,96ed5754-928f-53fc-bb48-dc8fa00831e0,24/12/2021 02:27:32,poor quality tip sneaker ripping apart durable month bought 6 year old 1st grade girl kid sneaker didnt,2021-11,NEGATIVE
https://www.amazon.co.uk/dp/B0877BV54W,adidas Unisex-Child Duramo Sl Running Shoe Size: 4 Toddler,Amazon Customer,Wouldn’t order again.,"Quality: These do not seem like authentic adidas. They have a very strange look in person. I do not like them at all and nor does my child.Fit: I wouldn’t recommend ordering these but if you do, make sure your kiddo has a narrow foot and order a half size up at least.",1.0,True,2021-01-06,5.0,c3b3df69-c289-5c1c-bbd5-51119670de05,24/12/2021 02:27:32,quality seem like authentic adidas strange look person like childfit ’ recommend ordering make sure kiddo narrow foot order half size least,2021-01,NEGATIVE
https://www.amazon.co.uk/dp/B08PH5PJ2P,bebe Girls' Sandals – Rhinestone Studded Criss Cross Strap Sandals (Toddler/Girls) brown Size: 6 Toddler,M. Andrade,Low Quality,Very narrow at the toes. The beading was already curling up when we received it. Poorly sewn. Very low quality materials. Had to return themRight away.,1.0,True,2021-06-05,,fae8f935-2e65-51f9-953b-2ce788d2dd07,24/12/2021 02:27:32,narrow toe beading already curling received poorly sewn low quality material return themright away,2021-06,NEGATIVE
https://www.amazon.co.uk/dp/B08PH5PJ2P,bebe Girls' Sandals – Rhinestone Studded Criss Cross Strap Sandals (Toddler/Girls) brown Size: 6 Toddler,Mindy,These shoes are cheap and not at all what I expected.,"When I saw the shoes I liked them because they would match a dress I bought for my daughter and I to have our family photos done. When the shoes arrived I was immediately disappointed at how the shoe felt over all. When I went to try them on my daughter, she couldn’t even slide her feet in because the straps at the front were too tight. I even put lotion on her feet to see if they would slide in easier and thought she just needed to break them in. My daughter started crying after having them on for less tha",1.0,True,2021-08-05,,d6cf2a8d-7052-5482-9890-f1463da61fe7,24/12/2021 02:27:32,saw shoe liked would match dress bought daughter family photo done shoe arrived immediately disappointed shoe felt went try daughter ’ even slide foot strap front tight even put lotion foot see would slide easier thought needed break daughter started cry le 5 minute foot strap mark imprinted top foot 30 minute,2021-08,NEGATIVE
https://www.amazon.co.uk/dp/B08PH5PJ2P,bebe Girls' Sandals – Rhinestone Studded Criss Cross Strap Sandals (Toddler/Girls) brown Size: 6 Toddler,JJGood,Garbage quality!,"These LOOK cute, but the quality is terrible. One of the straps broke after a month....3 days after the return window. My 5yr old is so disappointed 😞  don't waste your money or time on these.",1.0,True,2021-09-17,,8f657431-c341-5788-8744-55fb17310603,24/12/2021 02:27:32,look cute quality terrible one strap broke month3 day return window 5yr old disappointed 😞 dont waste money time,2021-09,NEGATIVE
https://www.amazon.co.uk/dp/B07KX8W9R5,"adidas 19.3 Turf Soccer Shoe, Black/Black/Gold Metallic, 11 UK",A Sobol ,Size too large,"I normally am a size 12-13 so I went with a 12.5.  It is hard to buy shoes online without trying them on first, so I gave it a go.  I took them out for a game last night.  They are very comfortable for turf, however, given the large size, my touch was heavy and I couldn't connect with long passes (getting under the ball).  My lesson learned, try the size before you buy.",1.0,True,2019-08-17,,e20fa1d6-fc24-581d-bd1f-2f078d05881b,24/12/2021 02:27:33,normally size 1213 went 125 hard buy shoe online without trying first gave go took game last night comfortable turf however given large size touch heavy couldnt connect long pass getting ball lesson learned try size buy,2019-08,NEGATIVE
https://www.amazon.co.uk/dp/B07S811GBP,"adidas Men's Strutter Shoes Cross Trainer, Grey Six Core Black Cloud White, 9.5 UK",James,Uncomfortable,Just the worst!,1.0,True,2020-09-28,,a637b5bb-9bd2-5252-b5c0-cb611ff18008,24/12/2021 02:27:33,worst,2020-09,NEGATIVE
https://www.amazon.co.uk/dp/B0894256TB,Lethato Men’s Modern Classic Calfskin Leather Chukka Boots red Size: 14,Amazon Customer,Upper sole hurts the heel of foot,"This is a beautiful shoe, the top of the shoe - is extremely hard leather and cuts into the back of foot.. hard to wear or enjoy, was bleeding after one day on both feet.. this is my second purchase of this shoe… although love the style it’s a waste",1.0,True,2021-08-17,,212852d2-5aea-5955-bf7d-e7b4f0833504,24/12/2021 02:27:34,beautiful shoe top shoe extremely hard leather cut back foot hard wear enjoy bleeding one day foot second purchase shoe… although love style ’ waste,2021-08,NEGATIVE
https://www.amazon.co.uk/dp/B0894256TB,Lethato Men’s Modern Classic Calfskin Leather Chukka Boots red Size: 14,carolyn armstrong,Sent back didn't fit,I sent them back as they didn't fit,1.0,True,2019-05-31,,4cfff256-82db-58d8-b6e7-a748a566bc94,24/12/2021 02:27:34,sent back didnt fit,2019-05,NEGATIVE
https://www.amazon.co.uk/dp/B07XPDMZFX,Dockers Mens Vaughan Smart Series Boat Shoe with NeverWet,David ,They do not hold up to normal wear,"The first walk with these shoes the soles started to crumble off like maybe the rubber was not hardened, or just too soft to be used on a shoe sole.  It was minor at first and I let it go, now 3 months later (I do not wear these every day) there are major sections of the sole completely worn off, and a support wire inside has popped out.I sent pictures and a description to the dockers customer service email and have never heard back.",1.0,True,2021-06-10,,d80447a5-c386-5958-8f12-289acebcd39d,24/12/2021 02:27:36,first walk shoe sol started crumble like maybe rubber hardened soft used shoe sole minor first let go 3 month later wear every day major section sole completely worn support wire inside popped outi sent picture description docker customer service email never heard back,2021-06,NEGATIVE
https://www.amazon.co.uk/dp/B083GRZGHZ,"PUMA Men's Axelion Ultra Cross Trainer, Black, Signal red, 10.5 UK",A136,Ok quality but zero horizontal foot support,"They look good and ok material quality. If you want to wear them for sitting at your desk they are fine but they provide zero support and although fitting snug, the material is so weak that your feet are flying left and right. It’s feeling dangerous at many points. I twisted my ankle first time running with them when making a change in direction. I find them dangerous and won’t wear them for work out.",1.0,True,2020-10-03,6.0,fded6c0d-18b8-52d2-bd38-b9ae8e4123e4,24/12/2021 02:27:39,look good ok material quality want wear sitting desk fine provide zero support although fitting snug material weak foot flying left right ’ feeling dangerous many point twisted ankle first time running making change direction find dangerous ’ wear work,2020-10,NEGATIVE
