url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at,cleaned_text,review_month
https://www.amazon.co.uk/dp/B07W1KNZHL,"Reebok Men's Club MEMT 4E Sneaker, White/White/Clover Green Wide 2, 7.5 UK",Garrett Mclenan,Just what he needed for work,Bought for my son for work as he is on his feet all day. Great so far,5.0,True,2021-11-16,,e5a76c29-3282-5e25-88e4-2ae31e867fdf,24/12/2021 02:26:43,bought son work foot day great far,2021-11
https://www.amazon.co.uk/dp/B07W1KNZHL,"Reebok Men's Club MEMT 4E Sneaker, White/White/Clover Green Wide 2, 7.5 UK",Jagdeep Singh bajwa,White colour,Good thing,5.0,True,2021-09-27,,80734e1a-e6d5-54ae-b8d2-ba2bd2f11aaa,24/12/2021 02:26:43,good thing,2021-09
https://www.amazon.co.uk/dp/B07W1KNZHL,"Reebok Men's Club MEMT 4E Sneaker, White/White/Clover Green Wide 2, 7.5 UK",Norm Smith,Great shoe,Very sturdy but comfortable shoe. I have worn them for a full day on several occasions with total comfort.,5.0,True,2017-08-30,,3643b959-aac1-5aa3-9d45-18ba91eebbec,24/12/2021 02:26:43,sturdy comfortable shoe worn full day several occasion total comfort,2017-08
https://www.amazon.co.uk/dp/B07W1KNZHL,"Reebok Men's Club MEMT 4E Sneaker, White/White/Clover Green Wide 2, 7.5 UK",Eric Letourneau,Five Stars,Incredibly comfortable and stylish. Great shoes!,5.0,True,2016-11-16,,4f9494f0-bf63-5965-b193-51adf6594ee0,24/12/2021 02:26:43,incredibly comfortable stylish great shoe,2016-11
https://www.amazon.co.uk/dp/B07W1KNZHL,"Reebok Men's Club MEMT 4E Sneaker, White/White/Clover Green Wide 2, 7.5 UK",Dave H.,"Width runs on the narrow side, so read all reviews for size choice.","I read reviews to help in purchase decisions. So I hope this review helps you. In a shoe store using gauge I have a men's 10-1/2 D (regular width foot) actual size.  I buy size 11- Wide in everything I buy,Skechers,work boots etc.I like to ensure room for expansion and insert foot beds if needed. I bought sof sole gel insoles here on Amazon also.These arrived today, I ordered 11 X-W  They showed on order as 11 4E {?} Length is good,width is slightly snug with or without replacement insoles. If you truly have a wide foot,good luck. Otherwise the insoles are tacky stuck down but are removable,inserts make a big difference. Quality is good,bright white,look nice and yes I would recommend",5.0,True,2020-06-16,13.0,d9de4b94-ff3b-544c-a190-484ea00eb19d,24/12/2021 02:26:43,read review help purchase decision hope review help shoe store using gauge men 1012 regular width foot actual size buy size 11 wide everything buyskecherswork boot etci like ensure room expansion insert foot bed needed bought sof sole gel insole amazon alsothese arrived today ordered 11 xw showed order 11 4e length goodwidth slightly snug without replacement insole truly wide footgood luck otherwise insole tacky stuck removableinserts make big difference quality goodbright whitelook nice yes would recommend,2020-06
https://www.amazon.co.uk/dp/B07W1KNZHL,"Reebok Men's Club MEMT 4E Sneaker, White/White/Clover Green Wide 2, 7.5 UK",Amazon Customer,There are fire and that price! Can’t beat.,"These are fire I love them! I was scared when ordering these because they’re so cheap - less than $30 I thought they wouldn’t be authentic or made out of plastic. These are authentic, the box was in good condition all labels were on. They feel great when I put them on and I don’t see any signs of them being fake. Even have memory foam type material at the bottom feels good. I have been looking for some nice casual white leather shoes and these slap! I get mad compliments. I’m buying all these colors and will post the results. I would say that they are slightlyyyy narrow just a little. So if you have fat feet that may effect you. I didn’t let that effect the rating cause I don’t have that problem. Ima do some walking in them if they hurt my feet or somethin I’ll let y’all know.",5.0,True,2020-02-01,13.0,d8372eda-858c-53ce-bb13-37c1ea6967d8,24/12/2021 02:26:43,fire love scared ordering ’ cheap le 30 thought ’ authentic made plastic authentic box good condition label feel great put ’ see sign fake even memory foam type material bottom feel good looking nice casual white leather shoe slap get mad compliment ’ buying color post result would say slightlyyyy narrow little fat foot may effect ’ let effect rating cause ’ problem ima walking hurt foot somethin ’ let ’ know,2020-02
https://www.amazon.co.uk/dp/B07CM6KHGD,adidas Kids&#39; Copa 19.3 Turf,Elvis,I would/will order again.,Delivery was quick as promised. The product is the same as the one at the store for half the cost. Appears to be of the same quality. Cant say anything about the durability at this time. Fits perfectly and kids love it. Thank you. Now to find a pair for myself.,5.0,True,2019-09-04,,8bbcfbbb-b954-532f-8078-2d6e7ed458b9,24/12/2021 02:26:43,delivery quick promised product one store half cost appears quality cant say anything durability time fit perfectly kid love thank find pair,2019-09
https://www.amazon.co.uk/dp/B07CM6KHGD,adidas Kids&#39; Copa 19.3 Turf,Rock_Solid,"Great for mixed use of grass and turf, wider feet","I have a tough time sizing my kid's cleats because the shoes mostly run narrow.  Our soccer also go back and forth between turf and grass during the season, and my kid doesn't like traditional cleats (notably on harder surfaces).  He also usually blows out his shoes during a season.  This shoe gets 5 stars for lasting a season and for fitting on a little wider foot.  The grip from the shorter cleats also work well for a kid on grass (even a bigger one like mine).  Buying the adult version this year for baseball (same issue with spiky cleats, especially using artificial pitching mounds) and soccer as he has grown out of the kid size.",5.0,True,2020-03-08,,80857287-67fc-5fb1-885d-acffd89752c1,24/12/2021 02:26:43,tough time sizing kid cleat shoe mostly run narrow soccer also go back forth turf grass season kid doesnt like traditional cleat notably harder surface also usually blow shoe season shoe get 5 star lasting season fitting little wider foot grip shorter cleat also work well kid grass even bigger one like mine buying adult version year baseball issue spiky cleat especially using artificial pitching mound soccer grown kid size,2020-03
https://www.amazon.co.uk/dp/B07CM6KHGD,adidas Kids&#39; Copa 19.3 Turf,P. Cheng,Flexible,My daughter loves it. She is 7 and plays indoor soccer on turf. She said the shoes are comfy and flexible. I will be being the cleata version of these for the spring season.,5.0,True,2020-03-08,,16068c77-9a64-5097-a499-a4184a428368,24/12/2021 02:26:43,daughter love 7 play indoor soccer turf said shoe comfy flexible cleata version spring season,2020-03
https://www.amazon.co.uk/dp/B07CM6KHGD,adidas Kids&#39; Copa 19.3 Turf,Oscar Abarca,My daughter loves these shoes,My daughter loves these shoes. They are comfortable for her and she likes the color pattern. I am planning on getting a bigger size later on.,5.0,True,2020-01-16,,10bcbe93-2761-587f-96ce-dd4b3cedbbfb,24/12/2021 02:26:43,daughter love shoe comfortable like color pattern planning getting bigger size later,2020-01
https://www.amazon.co.uk/dp/B07CM6KHGD,adidas Kids&#39; Copa 19.3 Turf,Sandra Gonzalez,Good shoes,Very nice and comfortable shoes my son liked them he plays soccer with them and runs great he says they are perfect,5.0,True,2020-01-20,,ca4cbe29-1ece-589f-817c-8db42354d85f,24/12/2021 02:26:43,nice comfortable shoe son liked play soccer run great say perfect,2020-01
https://www.amazon.co.uk/dp/B07CM6KHGD,adidas Kids&#39; Copa 19.3 Turf,Tadkinsthib,Good fit,Daughter wire these to the field right out of the box. Comfortable. Fits well.,5.0,True,2019-03-29,,0342ba5c-e2ef-56bd-b48f-bd8d9e5ddba6,24/12/2021 02:26:43,daughter wire field right box comfortable fit well,2019-03
https://www.amazon.co.uk/dp/B071NZYZB1,Reebok unisex-child Yourflex Train 9.0 Yourflex Train 9.0 Blue Size: 7 Little Kid,Trixi,Very durable,Used for over a year and still in great shape. Even the laces are in good shape. Very durable!,5.0,True,2020-09-10,,6374b4cd-a85b-562b-a667-3c0a563346c6,24/12/2021 02:26:44,used year still great shape even lace good shape durable,2020-09
https://www.amazon.co.uk/dp/B071NZYZB1,Reebok unisex-child Yourflex Train 9.0 Yourflex Train 9.0 Blue Size: 7 Little Kid,Dan  Ed,quality,"great sport shoe. good looking , great quality. perfect fit.",5.0,True,2019-10-03,,fb8db2cf-0b4c-52e5-b0aa-d74dd494c915,24/12/2021 02:26:44,great sport shoe good looking great quality perfect fit,2019-10
https://www.amazon.co.uk/dp/B071NZYZB1,Reebok unisex-child Yourflex Train 9.0 Yourflex Train 9.0 Blue Size: 7 Little Kid,stacey hayes,... color light pink with the grey fits well looks great.,My daughter loves the color light pink with the grey fits well looks great.,5.0,True,2018-07-30,,4043b5f1-034d-53f9-9862-c3ca057bd1e6,24/12/2021 02:26:44,daughter love color light pink grey fit well look great,2018-07
https://www.amazon.co.uk/dp/B071NZYZB1,Reebok unisex-child Yourflex Train 9.0 Yourflex Train 9.0 Blue Size: 7 Little Kid,Nikolay,Five Stars,my son loves it,5.0,True,2018-06-04,,ce30244a-9350-54dc-9c31-561eaa544094,24/12/2021 02:26:44,son love,2018-06
https://www.amazon.co.uk/dp/B071NZYZB1,Reebok unisex-child Yourflex Train 9.0 Yourflex Train 9.0 Blue Size: 7 Little Kid,Roxanni Bandres,Five Stars,Perfect,5.0,True,2018-08-22,,977cef14-0993-5fea-b738-b29fce656e90,24/12/2021 02:26:44,perfect,2018-08
https://www.amazon.co.uk/dp/B071NZYZB1,Reebok unisex-child Yourflex Train 9.0 Yourflex Train 9.0 Blue Size: 7 Little Kid,Leterran James,Five Stars,Great,5.0,True,2018-08-10,,86b8b239-766b-5601-90c0-559523c360c3,24/12/2021 02:26:44,great,2018-08
https://www.amazon.co.uk/dp/B07GH475HX,"ASICS - Mens Gel-Nimbus 21 Shoes, 8.5 UK, Black/Classic Red",Jason,Finally!,"These shoes are great, I had been looking for a pair of shoes that fit my feet and were comfortable for months, I had been everywhere I could think of to try and find a pair, even went to store to try shoes on all with no luck. Then I found these shoes, they fit great, it will be the first pair of shoes in years that don't break open on the sides for me and on top of that I was able to wear them right out of the box day 1 and they were comfortable. I'm on my feet a good amount of the day and wear these shoes for 12-14 hours a day and at the end of the day my feet don't hurt and I have noticed less back and leg pain since wearing these shoes. I liked them so much I turned around and purchased a 2nd pair in a different color and those are just as amazing. I would highly recommend these shoes.",5.0,True,2019-12-10,3.0,9475e2f8-e998-5344-8f26-549001333d8a,24/12/2021 02:26:44,shoe great looking pair shoe fit foot comfortable month everywhere could think try find pair even went store try shoe luck found shoe fit great first pair shoe year dont break open side top able wear right box day 1 comfortable im foot good amount day wear shoe 1214 hour day end day foot dont hurt noticed le back leg pain since wearing shoe liked much turned around purchased 2nd pair different color amazing would highly recommend shoe,2019-12
https://www.amazon.co.uk/dp/B07GH475HX,"ASICS - Mens Gel-Nimbus 21 Shoes, 8.5 UK, Black/Classic Red",Android,Outstanding Everyday Shoes,"I have owned many different pairs of the ASICS Gel-Nimbus Shoes over the years and have never been disappointed with the feel, performance and look of these shoes! Can't beat the price that I purchased this new ASICS Men's Gel-Nimbus 21 Running Shoes at! Very Happy!",5.0,True,2020-08-28,,580a5a9b-c27c-5410-bc8f-8a597c754486,24/12/2021 02:26:44,owned many different pair asics gelnimbus shoe year never disappointed feel performance look shoe cant beat price purchased new asics men gelnimbus 21 running shoe happy,2020-08
https://www.amazon.co.uk/dp/B07GH475HX,"ASICS - Mens Gel-Nimbus 21 Shoes, 8.5 UK, Black/Classic Red",Dav_Jx,Really nice shoe!!!,"Got here fast. Nice and comfortable shoe, I wear a 9.5 and they fit perfectly. Thanks!",5.0,True,2020-04-22,,449f524f-bf53-5a75-9d9a-fcbab0f27f6b,24/12/2021 02:26:44,got fast nice comfortable shoe wear 95 fit perfectly thanks,2020-04
https://www.amazon.co.uk/dp/B07GH475HX,"ASICS - Mens Gel-Nimbus 21 Shoes, 8.5 UK, Black/Classic Red",Cezary Pruszkowski,The most comfortable shoes in the history of comfortable shoes,They are soooo comfortable and stable! Forget about Nike! I strongly recommend ASICS. I’m very satisfied with the purchase.,5.0,True,2019-05-14,,bf6f4c35-fa1d-5846-9450-4911adfb00bc,24/12/2021 02:26:44,soooo comfortable stable forget nike strongly recommend asics ’ satisfied purchase,2019-05
https://www.amazon.co.uk/dp/B07GH475HX,"ASICS - Mens Gel-Nimbus 21 Shoes, 8.5 UK, Black/Classic Red",YK,Super cool,Super cool,5.0,True,2020-03-22,,d8f9ef1b-3f79-5d30-bbc0-db8ec1feedfa,24/12/2021 02:26:44,super cool,2020-03
https://www.amazon.co.uk/dp/B07F2QS5Y5,PUMA Unisex-child Roma Gents Sneaker,Vlad,"Good quality product, great value.",This was a gift for someone.,5.0,True,2020-11-29,,eee512f3-5ddd-5b52-b60e-2ea87989d2b4,24/12/2021 02:26:44,gift someone,2020-11
https://www.amazon.co.uk/dp/B07F2QS5Y5,PUMA Unisex-child Roma Gents Sneaker,L. E.,"Good quality, but order a half size up.",I've had a lot of Romas over time. They are great. But be sure to get a half a size larger than usual.,5.0,True,2019-06-29,,6e4c1f6a-43c8-50c0-b4f4-081f73b108da,24/12/2021 02:26:44,ive lot roma time great sure get half size larger usual,2019-06
https://www.amazon.co.uk/dp/B07F2QS5Y5,PUMA Unisex-child Roma Gents Sneaker,levern,Because of the narrow front buy a shoe size up.,I love the color and how it fits on my 3 year old son. Would be purchasing another puma Roma. I delivery was faster than I expected. Love loving this shoes 😉,5.0,True,2019-06-12,,3aaaa44e-b915-5cdb-a0ea-1f3e0c0793d2,24/12/2021 02:26:44,love color fit 3 year old son would purchasing another puma rom delivery faster expected love loving shoe 😉,2019-06
https://www.amazon.co.uk/dp/B07F2QS5Y5,PUMA Unisex-child Roma Gents Sneaker,Ashmec Daniels,Real product,Loving these shoes just as image,5.0,True,2019-08-17,,cf47c17e-0de9-5d1c-9050-c295561de1e8,24/12/2021 02:26:44,loving shoe image,2019-08
https://www.amazon.co.uk/dp/B07F2QS5Y5,PUMA Unisex-child Roma Gents Sneaker,anna hicks,Love this,My son loves this sneakers,5.0,True,2019-09-27,,85ec380c-5339-5644-9b65-9588dd087f6f,24/12/2021 02:26:44,son love sneaker,2019-09
https://www.amazon.co.uk/dp/B07F2QS5Y5,PUMA Unisex-child Roma Gents Sneaker,Lynn Harris,Assurance,It is good to know that if there were to be a problem that I could easily return.  With that being said all went well and they fit exactly as expected.  They were suppose to be for school but we had to try them out.  Perfect,5.0,True,2019-08-13,,14dca1bf-8323-512c-b5bc-d005609f6b90,24/12/2021 02:26:44,good know problem could easily return said went well fit exactly expected suppose school try perfect,2019-08
https://www.amazon.co.uk/dp/B07F2QS5Y5,PUMA Unisex-child Roma Gents Sneaker,Maka,reccomend,"My son loves this sneakers , he is wearing it all day long",5.0,True,2018-11-19,,e0c1a79e-7db3-5319-b393-a696b3bfcd95,24/12/2021 02:26:44,son love sneaker wearing day long,2018-11
https://www.amazon.co.uk/dp/B07F2QS5Y5,PUMA Unisex-child Roma Gents Sneaker,Peyton,Lovely shoe,It was a great fit,5.0,True,2019-01-26,,58422f86-96ff-5299-a3b0-14cf2dabf83b,24/12/2021 02:26:44,great fit,2019-01
https://www.amazon.co.uk/dp/B07F2QS5Y5,PUMA Unisex-child Roma Gents Sneaker,jackie sinclair-morrison,Fast service quality product.,Fast delivery from USA. Quality product.,5.0,True,2017-12-17,,afb168e0-1728-5c38-ac9f-826e781207f0,24/12/2021 02:26:44,fast delivery usa quality product,2017-12
https://www.amazon.co.uk/dp/B07DSSMHW2,"Sperry Top-Sider - Men's Gold Richfield LTT, 8 UK, Medium Beige",robert thomas,A WELL RECOMMENDED PRODUCT,"Just the summer cricket shoe for which I have been searching. The fit is accurate, the shoe is the most comfortable in my wardrobe. I do not hesitate to recommend this product. The shoes appear well made; thye are of a quality that one expects.",5.0,True,2019-07-01,,5dd403ae-9ac5-5564-8d7a-1e3872c0cf35,24/12/2021 02:26:45,summer cricket shoe searching fit accurate shoe comfortable wardrobe hesitate recommend product shoe appear well made thye quality one expects,2019-07
https://www.amazon.co.uk/dp/B07DSSMHW2,"Sperry Top-Sider - Men's Gold Richfield LTT, 8 UK, Medium Beige",David M. Hagins,Very nice shoe,"Nice looking, comfortable, and very light.",5.0,True,2019-06-18,,d15a46e1-3d58-5406-9967-79c449fe434c,24/12/2021 02:26:45,nice looking comfortable light,2019-06
https://www.amazon.co.uk/dp/B000K8FEYO,"Capezio Men's K360 Character/Tap Oxford, Black, 12 Wide",John F. Bicknell,Well Made,They are used for playing the pedals on the organ!,5.0,True,2021-06-05,,87de0042-c00c-5d60-85ca-460e18e4f2c6,24/12/2021 02:26:45,used playing pedal organ,2021-06
https://www.amazon.co.uk/dp/B000K8FEYO,"Capezio Men's K360 Character/Tap Oxford, Black, 12 Wide",Fredtailhan,The Best Tap Shoes,"The best tap shoes. I'm a french tap teacher and thanks to amazon.com, I purchased professional tap shoes, that I used to buy an amazing price (250 $), for a very small price. The delivery was very fast and the product perfect. As I have a very good cobbler for the build up, I have now professional tap shoes for half price. Thank you amazon.com, I will be a returned customer.P.S. for capezio tap shoes, you have to know your perfect size before ordering.",5.0,True,2012-01-10,2.0,76889a2f-c2db-59e7-ab39-88073a94b6c4,24/12/2021 02:26:45,best tap shoe im french tap teacher thanks amazoncom purchased professional tap shoe used buy amazing price 250 small price delivery fast product perfect good cobbler build professional tap shoe half price thank amazoncom returned customerps capezio tap shoe know perfect size ordering,2012-01
https://www.amazon.co.uk/dp/B07B94KWFG,"New Balance 519v1 Running Shoe, Black/Rainbow, 10.5 UK Child",JZ,A Classic in extra wide,"I got these for my 5 & 1/2 year old, so take that into consideration when he says they are the best shoes he’s ever worn 😄I like the fact that I could get a pair of classic trainers for him in extra wide. 3rd paid of NBs for him and will continue to do so.",5.0,True,2018-11-12,2.0,7ada1bdc-eeb3-5caa-95ab-b5f7eb6e933c,24/12/2021 02:26:46,got 5 12 year old take consideration say best shoe ’ ever worn 😄i like fact could get pair classic trainer extra wide 3rd paid nb continue,2018-11
https://www.amazon.co.uk/dp/B00MUB7U78,"CAMPER Herren Beetle Low-Top Sneakers, Grau (Dark Gray), 46 EU",pablo norcal,GOOD FOR DUCK FEET,fit my duck shaped feeta bit tight across the toes but they will break in,5.0,True,2020-10-13,,abef8243-5a3c-52a0-a33a-edf75eebaac8,24/12/2021 02:26:47,fit duck shaped feeta bit tight across toe break,2020-10
https://www.amazon.co.uk/dp/B083Q2Y3RM,Skechers Women&#39;s Sneaker,ALoechel,Very comfortable,They are so cute and very comfortable.,5.0,True,2021-03-15,,1588a4c9-2853-5004-bd8d-68de74631ac6,24/12/2021 02:26:47,cute comfortable,2021-03
https://www.amazon.co.uk/dp/B078T7D6S9,"Columbia Boy's Girl's Toddler Powderbug Plus II Print Snow Boot, Abyss, Grey Ice, 4 UK Child",Kristen Elmore,Kids snow boot,Perfect warm waterproof boot for kids in the snow,5.0,True,2019-07-20,,df550858-1a84-58b2-8792-f19e4dc08ec1,24/12/2021 02:26:47,perfect warm waterproof boot kid snow,2019-07
https://www.amazon.co.uk/dp/B078T7D6S9,"Columbia Boy's Girl's Toddler Powderbug Plus II Print Snow Boot, Abyss, Grey Ice, 4 UK Child",Kellykag33,Love!,My son loves these! They are very good quality. I never have a problem with any Columbia product that I purchase.,5.0,True,2018-11-05,3.0,ab65e098-5b59-5abd-847f-33a9a51b6666,24/12/2021 02:26:47,son love good quality never problem columbia product purchase,2018-11
https://www.amazon.co.uk/dp/B078T7D6S9,"Columbia Boy's Girl's Toddler Powderbug Plus II Print Snow Boot, Abyss, Grey Ice, 4 UK Child",T McKinzie,Hold up to tuff play and feet still come out dry.,These boots are great. They fit as expected and they are sturdy. They have held up to little boy ruff and tuff play. No matter how long they have been out or how wet the snow has been their feet come out dry. There has even been some complaints of hot feet. Which is a great thing in my book.,5.0,True,2019-01-08,,4e42159c-4379-5873-b011-fb69a41cd3f7,24/12/2021 02:26:47,boot great fit expected sturdy held little boy ruff tuff play matter long wet snow foot come dry even complaint hot foot great thing book,2019-01
https://www.amazon.co.uk/dp/B078T7D6S9,"Columbia Boy's Girl's Toddler Powderbug Plus II Print Snow Boot, Abyss, Grey Ice, 4 UK Child",Kayla T,Warm. Sturdy.,Great quality. Sturdy boots. My son can DESTROY any pair of boots or shoes in a week... he has many many times! But these have held up well to the abuse they take on a daily basis! Never hear conplaints about cold piggies!,5.0,True,2018-11-24,2.0,cc38d6fc-e061-57b8-8cfb-ebf73e0a8243,24/12/2021 02:26:47,great quality sturdy boot son destroy pair boot shoe week many many time held well abuse take daily basis never hear conplaints cold piggy,2018-11
https://www.amazon.co.uk/dp/B07Q4QD5KJ,"Dunham Men's Sutton Tie Sneaker, Black, 11 UK",sarkeal vaughn,Great,Great,5.0,True,2021-05-07,,170d12a7-50ef-5044-b4ba-311f2a90b655,24/12/2021 02:26:47,great,2021-05
https://www.amazon.co.uk/dp/B08QCF2PQ3,"PUMA Women's C-Rey Sneaker, White-Aquamarine-Bay, 7 UK",Drew Framson,Great Canvas Skids!,My 11 year old granddaughter loves these sneakers. They are stylish and Puma makes great athletic shoes. I bought two pairs.,5.0,True,2021-10-31,,d4d11af0-abdb-5913-90e6-30f3eccd2364,24/12/2021 02:26:47,11 year old granddaughter love sneaker stylish puma make great athletic shoe bought two pair,2021-10
https://www.amazon.co.uk/dp/B08QCF2PQ3,"PUMA Women's C-Rey Sneaker, White-Aquamarine-Bay, 7 UK",Autumn Johnson,Love them!,Just as comfy as I was hoping they’d be and they look great! I’ve gotten compliments from guys and girls.,5.0,True,2021-10-13,,2f91dfa3-2917-595a-85d5-31bb38f5e71e,24/12/2021 02:26:47,comfy hoping ’ look great ’ gotten compliment guy girl,2021-10
https://www.amazon.co.uk/dp/B08QCF2PQ3,"PUMA Women's C-Rey Sneaker, White-Aquamarine-Bay, 7 UK",KALEITHIA,Perfect,They fit just right and look really nice,5.0,True,2021-09-20,,dec99bd4-bb20-5aaf-8a26-bac32e489a41,24/12/2021 02:26:47,fit right look really nice,2021-09
https://www.amazon.co.uk/dp/B083Q5FHTF,Skechers Women's Walking Sneaker,Ladynite,Exactly what we needed.,I bought these for a family member who has real difficulty getting shoes to fit comfortably because of her disability. They're my favourite shoes and now they're also her favourite shoes they fit great she's able to walk better than usual.  I couldn't ask for a better pair of shoes for her.,5.0,True,2021-06-05,,ec1bfbbf-0acb-569c-949d-6a073c4af823,24/12/2021 02:26:48,bought family member real difficulty getting shoe fit comfortably disability theyre favourite shoe theyre also favourite shoe fit great shes able walk better usual couldnt ask better pair shoe,2021-06
https://www.amazon.co.uk/dp/B083Q5FHTF,Skechers Women's Walking Sneaker,Mindy,Most comfortable shoe ever!!,I love these shoes.  I can wear them all day and my feet don’t hurt at the end of the day! I have five pair now.  And I can throw them in the washing machine when they get dirty.,5.0,True,2020-12-23,,2d5abbc2-2db5-57bb-b1bc-4f76eef05147,24/12/2021 02:26:48,love shoe wear day foot ’ hurt end day five pair throw washing machine get dirty,2020-12
https://www.amazon.co.uk/dp/B083Q5FHTF,Skechers Women's Walking Sneaker,SandyB,So comfy!,"I bought this shoe for my mother who is in assisted living. These shoes are the most comfortable Sketchers I have ever had...so, I bought myself some too! LOL",5.0,True,2020-08-31,,d58e501a-119b-5131-b33a-73e5d11d3cdc,24/12/2021 02:26:48,bought shoe mother assisted living shoe comfortable sketcher ever hadso bought lol,2020-08
https://www.amazon.co.uk/dp/B083Q5FHTF,Skechers Women's Walking Sneaker,Crissy Brigance,Comfy and cute,"Got these for my mom and she loves them, wears them everyday.",5.0,True,2021-05-12,,e01de439-038c-5bc0-85b5-8510b8352b7e,24/12/2021 02:26:48,got mom love wear everyday,2021-05
https://www.amazon.co.uk/dp/B083Q5FHTF,Skechers Women's Walking Sneaker,Amazon Customer,Never disappoints,These shoes are super-comfortable and I'm so happy with the color! Skechers never disappoints me.,5.0,True,2020-08-26,,b2f86e4e-157d-52a5-b9b2-0da021766158,24/12/2021 02:26:48,shoe supercomfortable im happy color skechers never disappoints,2020-08
https://www.amazon.co.uk/dp/B083Q5FHTF,Skechers Women's Walking Sneaker,Sherry Butler,Skecher's,Received my Skechers and they fit great,5.0,True,2020-09-17,,cf155843-03a2-5204-8e9d-72e5f4d6e75d,24/12/2021 02:26:48,received skechers fit great,2020-09
https://www.amazon.co.uk/dp/B08KLBKFB6,"PUMA Women's Zone XT Cross Trainer, Black-Metallic Silver, 7 UK",Iva,Too good to be true,People admired and loved the runners . And so do I. I love it,5.0,True,2021-10-10,,2160739a-9fc9-5df0-a16a-4aed1823c7b7,24/12/2021 02:26:48,people admired loved runner love,2021-10
https://www.amazon.co.uk/dp/B07PHSL4P8,New Balance Wromen&#39;s Burn X 2 Speed Lacrosse Shoe,Amazon Customer,Feel great!,Light,5.0,True,2020-03-22,,f44ebe8f-2944-5750-89be-d263681f85ab,24/12/2021 02:26:48,light,2020-03
https://www.amazon.co.uk/dp/B01N214TNZ,"Clarks Unsheridan Go Slip-On Loafer, Black Leather, 11 UK",Kyle M.,look good enough for loafers,"My daily footwear. Have held up really well, look good enough for loafers.",5.0,True,2018-09-07,,c3a239d7-8d0d-513a-b375-93aae1778a3d,24/12/2021 02:26:49,daily footwear held really well look good enough loafer,2018-09
https://www.amazon.co.uk/dp/B01N214TNZ,"Clarks Unsheridan Go Slip-On Loafer, Black Leather, 11 UK",Nina ,CLARKS MEN'S  UNBRYLAN STEP LOAFERS,"PERFECT FIT, WORDS CANNOT EXPLAIN C",5.0,True,2019-01-14,,c16a12cb-ce32-5a90-8592-979b31853184,24/12/2021 02:26:49,perfect fit word explain c,2019-01
https://www.amazon.co.uk/dp/B01N214TNZ,"Clarks Unsheridan Go Slip-On Loafer, Black Leather, 11 UK",Kamal,Five Stars,"Good shoes, good price, speedy delivery.  Keep up the good work!",5.0,True,2018-06-24,,666b5c99-583b-5a8c-be38-daa52d9a1cca,24/12/2021 02:26:49,good shoe good price speedy delivery keep good work,2018-06
https://www.amazon.co.uk/dp/B01N214TNZ,"Clarks Unsheridan Go Slip-On Loafer, Black Leather, 11 UK",Ryan,Great shoes,"Most comfortable shoes I’ve ever bought, wish there were more in my size. Very good quality!",5.0,True,2018-10-03,,5922f15e-2d5e-5b94-8c2d-dc1018da913b,24/12/2021 02:26:49,comfortable shoe ’ ever bought wish size good quality,2018-10
https://www.amazon.co.uk/dp/B01N214TNZ,"Clarks Unsheridan Go Slip-On Loafer, Black Leather, 11 UK",Skimom03,Excellent Shoe!,"Been wearing this brand exclusively for 8+ years and I appreciate the comfort these shoes provide. The are sleek enough for formal meetings and casual enough for classroom teaching. I always look for the best price as Clark’s are expensive, which I why I got this pair - I usually get them at Clark’s. I wear these 5 days a week 10 hours a day and they last almost all year with only the sole wearing out. Note: I do maintain them weekly by cleaning and polishing which probably helps the lasting look and feel of the uppers.",5.0,True,2021-05-14,,6eb91dd7-dcc2-5f5b-8f8d-8220734bd406,24/12/2021 02:26:49,wearing brand exclusively 8 year appreciate comfort shoe provide sleek enough formal meeting casual enough classroom teaching always look best price clark ’ expensive got pair usually get clark ’ wear 5 day week 10 hour day last almost year sole wearing note maintain weekly cleaning polishing probably help lasting look feel upper,2021-05
https://www.amazon.co.uk/dp/B01N214TNZ,"Clarks Unsheridan Go Slip-On Loafer, Black Leather, 11 UK",B.J.,Comfort and fit well,Used wardrobe to try on a few pairs of slip ons as I wear them for work. These are comfortable and fit just right. It was up between these or the hush puppies. Ultimately went with these to try and was not diappointed.,5.0,True,2019-02-20,,2b4a7224-acd3-5cda-bb4a-81e4ec3a6d7f,24/12/2021 02:26:49,used wardrobe try pair slip ons wear work comfortable fit right hush puppy ultimately went try diappointed,2019-02
https://www.amazon.co.uk/dp/B01CQV3OZ8,"New Balance Women's 2000 Training Running Shoes, Grey (Grey), 3 UK",qtrfan,Nice,Nice boots.,5.0,True,2021-02-13,,4197f265-8c1c-5035-abef-58881c34c980,24/12/2021 02:26:49,nice boot,2021-02
https://www.amazon.co.uk/dp/B08K4BFM9F,"PUMA Women's Ultra TRILLER Cross Trainer, Black-Metallic Gold, 6",Dianne P. Preibisius,work out shoes,"I do workout videos several times a week.  I like to make sure that my shoes can stand up to all the moves.  These shoes fit perfectly and are great to workout in.  I love the longer tongue on the shoes-I know that sounds funny, but they protect the ankle area more than most shoes do.",5.0,True,2021-09-13,,8bfabdd0-df11-5e40-94d2-0c23779dc11d,24/12/2021 02:26:50,workout video several time week like make sure shoe stand move shoe fit perfectly great workout love longer tongue shoesi know sound funny protect ankle area shoe,2021-09
