url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at,cleaned_text,review_month
https://www.amazon.co.uk/dp/B07BL3G79V,"New Balance Men's Cruz V2 Fresh Foam Sneaker, Black/Castlerock/Nubuck, 6.5 UK",EFC,Changing my review,"I wrote an earlier review giving these shoes 4 stars. I'm changing that to 2. I'm giving them a 2 because they are comfortable as walking shoes. The reason for the demotion is due to the mesh material they are subject to getting holes in them which is poor construction, so my earlier praise is gone. I was getting out of my car and bumped the door with my foot resulting in a small hole in the shoe at the toe. Nothing you can do to fix it. So now water comes in and you can see your foot or sock if white. I missed the return date by one day. Too much money to get holes in them. You shouldn't go around being afraid of your shoe getting holes. New Balance should know better and so should I.",2.0,True,2019-05-29,3.0,732fa467-c12b-5251-bc14-cee82309228b,24/12/2021 02:27:05,wrote earlier review giving shoe 4 star im changing 2 im giving 2 comfortable walking shoe reason demotion due mesh material subject getting hole poor construction earlier praise gone getting car bumped door foot resulting small hole shoe toe nothing fix water come see foot sock white missed return date one day much money get hole shouldnt go around afraid shoe getting hole new balance know better,2019-05
https://www.amazon.co.uk/dp/B077ZGS53W,"Reebok Women's Fusion Flexweave Running Shoe, Smokey Volcano/Twstd Berry/R, 7 UK",Jeanie Pelotte,Liked the cllor,Did not like that these shoes felt really hard in the arch area. Definitely not a fan.,2.0,True,2020-02-18,,45fa8dc6-bd0e-5fa8-8585-3bc6e1d3db11,24/12/2021 02:27:05,like shoe felt really hard arch area definitely fan,2020-02
https://www.amazon.co.uk/dp/B08C7C63WY,"Clarks - Womens Wave2.0 Step. Shoes, 4.5 UK Wide, Stone Combi",Nicole,Not friendly to custom orthotics,"I purchased these for the rocker sole to help with Hallus Rigidus, swapped out the insole for my custom orthotic and tried them on.  They were quite snug.  I assumed (my first mistake) that they would stretch, and wearing them around the house for a bit with the tags on they did seem to loosen.  So off came the tags and I wore them out.Unfortunately that tiny bit was all they stretched and they remained far too tight across the vamp.  In particular, the liner crosses over the top of the foot under the elastic and forms a painful pressure point.  Since I now had $140 of unreturnable shoe, I preformed shoe surgery and removed the stitching across the top in that section. This let the liner stretch slightly, but not enough.  Even in my older, thinner orthotics and trouser socks, the pressure point remains when you wear them for any length of time.  I may yet perform more surgery to remove the liner from the toe area, because they are unusable for me in their current fit.Clark shoes run a bit small and narrow, in my experience, so I ordered half a size up and regular instead of narrow width.  This portion fit as expected.  If you do not need to swap out the insoles and so not need lateral support, these shoes might work for you.  The rocker sole does help with mild toe arthritis; severe cases will want to look for a stiffer sole than these.TL;DR -- don't buy if you wear custom orthotics, don't buy if you pronate, don't believe they will stretch when you try them on.",2.0,True,2021-03-16,2.0,62e06fbe-cec5-5c97-b499-faeb167e7cb0,24/12/2021 02:27:09,purchased rocker sole help hallus rigidus swapped insole custom orthotic tried quite snug assumed first mistake would stretch wearing around house bit tag seem loosen came tag wore outunfortunately tiny bit stretched remained far tight across vamp particular liner cross top foot elastic form painful pressure point since 140 unreturnable shoe preformed shoe surgery removed stitching across top section let liner stretch slightly enough even older thinner orthotics trouser sock pressure point remains wear length time may yet perform surgery remove liner toe area unusable current fitclark shoe run bit small narrow experience ordered half size regular instead narrow width portion fit expected need swap insole need lateral support shoe might work rocker sole help mild toe arthritis severe case want look stiffer sole thesetldr dont buy wear custom orthotics dont buy pronate dont believe stretch try,2021-03
https://www.amazon.co.uk/dp/B09BN7XC4Z,Feversole Women's Featured PU Leather Tonal Colorful Lace-Up Trainer White Size 6.5,Krissy28,Why are they so yellow?,"Just received these shoes today, it was delivered earlier than usual. I have small feet a size 5 or 5.5 so I ordered a size 6. It was still tight so I am returning but what realllly bothered me was that it’s yellow on parts of the shoe? Don’t like that at all looks dirty already.",2.0,True,2021-05-15,2.0,7ee7d407-986e-5752-bd86-5b94537a8eb5,24/12/2021 02:27:09,received shoe today delivered earlier usual small foot size 5 55 ordered size 6 still tight returning realllly bothered ’ yellow part shoe ’ like look dirty already,2021-05
https://www.amazon.co.uk/dp/B07L5P2M1Z,"Reebok Women's Sole Fury TS Cross Trainer, White/Pink/Black, 3 UK",JoJoBean,"Gorgeous, but fabric didn't give","I admit I bought these shoes because they look so cool and I've always loved Reebok's comfort.  And when I first put them on, I loved them.  But after walking around the house for an hour or so, they felt so tight!  The fabric really didn't stretch even as much as leather might.  I bought an 8 1/2, which is 1/2 size larger than I normally buy, so I didn't feel comfortable moving to a 9.  It wasn't the length that was the problem; they were just too inflexible.  Sadly, I sent them back.",2.0,True,2019-12-12,2.0,82c7b542-5d46-57cd-80c5-34cb53d47a1b,24/12/2021 02:27:13,admit bought shoe look cool ive always loved reeboks comfort first put loved walking around house hour felt tight fabric really didnt stretch even much leather might bought 8 12 12 size larger normally buy didnt feel comfortable moving 9 wasnt length problem inflexible sadly sent back,2019-12
https://www.amazon.co.uk/dp/B07L5P2M1Z,"Reebok Women's Sole Fury TS Cross Trainer, White/Pink/Black, 3 UK",pamela,Not a cross training sneaker,They are very comfortable and fit as expected. For use around the house they are ok. These are not for cross training. The material is like neoprene and when working out or walking outside on slanted ground your foot slides all over.,2.0,True,2020-05-19,2.0,f3234f8f-62b6-5564-841d-8f478b71de9f,24/12/2021 02:27:13,comfortable fit expected use around house ok cross training material like neoprene working walking outside slanted ground foot slide,2020-05
https://www.amazon.co.uk/dp/B0812L38WQ,"adidas unisex-child Duramo SL,Black/Black/Grey,10.5 M US",Sarah,Not worth it.,"Been wearing ours for less than a month, and during Virtual learning, and they are a mess! We don’t really go places very often and they are wrecked.",2.0,True,2020-12-09,7.0,387a286f-36e5-53c0-9616-82cccbed3fe8,24/12/2021 02:27:13,wearing le month virtual learning mess ’ really go place often wrecked,2020-12
https://www.amazon.co.uk/dp/B0812L38WQ,"adidas unisex-child Duramo SL,Black/Black/Grey,10.5 M US",MSD2013,Wore out fast,I know my 7yo plays hard but I expect the shoes to last more than two months! The front piece is almost dangling off and under that it looks like the mesh will rip. I like the fit of the Adidas but I think we are going back to Nike for durability.,2.0,True,2021-03-25,,0924d083-27b0-5c08-ab09-01e1cbddbb26,24/12/2021 02:27:13,know 7yo play hard expect shoe last two month front piece almost dangling look like mesh rip like fit adidas think going back nike durability,2021-03
https://www.amazon.co.uk/dp/B0812L38WQ,"adidas unisex-child Duramo SL,Black/Black/Grey,10.5 M US",Rahul,Shoe does not looks same,Picture shows good but in reality it looks ok and does not looks appealing. I would skip this,2.0,True,2021-02-23,,abe4321b-bd50-5018-ac88-aca8627f0a11,24/12/2021 02:27:13,picture show good reality look ok look appealing would skip,2021-02
https://www.amazon.co.uk/dp/B001R0XHPC,Beck Girls Horse Wellington rain boots,Lombardi e.,Awful chemical odorat,Boots have an awful odorat! I take out from a plastic bag and they stayed all day out for aeration and nothing helped. That awful odorat of chemical plastic is everywhere at the house.. unfortunately they will go back..The boots are for a large foot,2.0,True,2021-03-11,,270f898c-93c2-5f79-887f-58e06b2234f4,24/12/2021 02:27:15,boot awful odorat take plastic bag stayed day aeration nothing helped awful odorat chemical plastic everywhere house unfortunately go backthe boot large foot,2021-03
https://www.amazon.co.uk/dp/B08DF6MML1,"Clarks womens Adella Blush Sneaker, Black Textile, 6.5 US",Diane,Runs small!!!,I got a size 11 and had to send them back. Couldn't even get my foot in them. Overall they're a cute shoe. But won't work for me!,2.0,True,2021-11-17,,7f367d85-186a-5376-a89c-2a86f07ac53c,24/12/2021 02:27:15,got size 11 send back couldnt even get foot overall theyre cute shoe wont work,2021-11
https://www.amazon.co.uk/dp/B082Q375G1,"ASICS - Womens Roadblast Shoes, 7.5 UK, Black/Graphite Grey",Helene,No grip soles. Body stretches with regular wear.,"Really wanted to love these shoes. Initially very comfortable. After three weeks of daily wear on vacation, body of shoe has stretched at least a full size with only walking. Discovered after a light drizzle that soles have ZERO grip.",2.0,True,2021-12-05,,06e4a862-64a9-5d3f-8bba-52d2e5bc8c1e,24/12/2021 02:27:15,really wanted love shoe initially comfortable three week daily wear vacation body shoe stretched least full size walking discovered light drizzle sol zero grip,2021-12
https://www.amazon.co.uk/dp/B07P1DVYZ3,"Reebok Women's AZTREK Double Mix Trail Sneaker, Black/Emerald/Regprp, 5.5 UK",Juniper,Had to return them,Love the colors and the height of the shoe. The arch support is better than average. I went a half size up from my normal size and they were on the large side. After wearing them for an hour around the house the ball of my foot hurt terribly. Had to return them. Based on this experience I would steer clear of Reebock brand.,2.0,True,2021-09-04,,e55b7a6b-91ba-5121-a081-b2387206db0b,24/12/2021 02:27:16,love color height shoe arch support better average went half size normal size large side wearing hour around house ball foot hurt terribly return based experience would steer clear reebock brand,2021-09
https://www.amazon.co.uk/dp/B07TQ7Z3YP,"PUMA Unisex-Adult Ferrari REPLICAT-X Sneaker, Black-Rosso Corsa White, 5 UK",steve schwartz,When may I expect my refund?,These shoes were much too large.,2.0,True,2020-12-27,,e56c8905-f6d7-554e-b828-dda3bf0d3a4d,24/12/2021 02:27:17,shoe much large,2020-12
https://www.amazon.co.uk/dp/B077ZFL8FC,"Reebok Women's Workout Low Cross Trainer, shny Suede-White/Chalk, 9.5 M US",J. V. Robinson,These are NOT suede as described.,"The shoes are so comfy and I get a lot of compliments on these. However these have zero suede! The shoes are more of a final with a cushioned and comfortable lining. Even the box says suede, but there is no suede or leather on these ahoes",2.0,True,2019-03-12,2.0,b894df12-1219-5bf9-9f1b-b343834ded39,24/12/2021 02:27:20,shoe comfy get lot compliment however zero suede shoe final cushioned comfortable lining even box say suede suede leather ahoes,2019-03
https://www.amazon.co.uk/dp/B08578VJB3,"New Balance Women's FuelCell 996v4, Black/Lemon Slush, 5.5 Medium",D. Enright,is this defective?,"The back material and the front material inside the shoe isn't sewn together. It looks like to me it should be. A plastic like material is showing. BN won't answer phone. Sent text and pics their website site said to do , no response. I guess I need to send back. Can't find out if it is a defect. Poor workmanship even if it is suppose to be like this. I got the extra wide 10.5 and it still feels a little tight. The shoe strings are too short. I had another pair of NB shoes in pass that the string whee too short. I have to take the strings out of some of the whole to be able to have them loose enough to tie. That pair was from 5-10 years ago. Thought they would know by now to make their strings longer. I have a high arch, I don't know if that is the reason I need more string length, but this is the only manufacturer that I have run into this problem. If I but a pair of the mens I don't have that problem, just some of their women tennis shoes. I can't keep waiting for them to respond to tell me if this is a defect to send them back.  Does anyone else that bought this show have the material inside the shoe look like this? where the front material and the back material in the inside isn't sewn together? Please someone let me know, since I can't get a response from NB.",2.0,True,2020-09-15,,2ee2f3b5-c38a-5b5d-9410-1692e3258b30,24/12/2021 02:27:20,back material front material inside shoe isnt sewn together look like plastic like material showing bn wont answer phone sent text pic website site said response guess need send back cant find defect poor workmanship even suppose like got extra wide 105 still feel little tight shoe string short another pair nb shoe pas string whee short take string whole able loose enough tie pair 510 year ago thought would know make string longer high arch dont know reason need string length manufacturer run problem pair men dont problem woman tennis shoe cant keep waiting respond tell defect send back anyone else bought show material inside shoe look like front material back material inside isnt sewn together please someone let know since cant get response nb,2020-09
https://www.amazon.co.uk/dp/B08VJLYK9C,"Spenco Women's Yumi Bokeh Flip-Flop, Sundress, 10 UK",Susan Lyman,Never again,Bottom tread is gone in 2 months. Won’t buy Spenco again,2.0,True,2021-07-22,,ce26cb2e-ec6f-59f9-bd13-15a9089c79e5,24/12/2021 02:27:21,bottom tread gone 2 month ’ buy spenco,2021-07
https://www.amazon.co.uk/dp/B00FRQGVAA,"Reebok Women's Walk Ahead Action RS Walking Shoe, Black/White, 7 UK",Mandoliv,Cute-yes. Small and pointy-yes.,"Although these are cute and very lightweight, as other posters have said they run small. In my case I ordered a size up, and they were still too small.  They also have a very narrow toebox, which affects the fit as well. The insole is definitely squishy, however there is next to zero arch support. This of course can be good for some people, as can the narrow toebox ( these would be great for one of my daughters, however they are not available in her size).  They do seem to be constructed well, and feel sturdy, although the sole is so light that it seems it would not hold up well over a few trail walks, but I have to return these so I won't be able to find out for sure about that.",2.0,True,2015-06-15,2.0,366055fb-ae99-5390-a4c0-178e672521ec,24/12/2021 02:27:22,although cute lightweight poster said run small case ordered size still small also narrow toebox affect fit well insole definitely squishy however next zero arch support course good people narrow toebox would great one daughter however available size seem constructed well feel sturdy although sole light seems would hold well trail walk return wont able find sure,2015-06
https://www.amazon.co.uk/dp/B00FRQGVAA,"Reebok Women's Walk Ahead Action RS Walking Shoe, Black/White, 7 UK",S. Jackson,Run small.,"I love the color, the design and the fact that they are very light weight. Like some other reviews stated, they do seem to run small, especially in the toes. I had even ordered them a half size larger than I usually wear.",2.0,True,2016-04-29,,9cc9b642-2b17-59c8-a837-c1dd0203c1ba,24/12/2021 02:27:22,love color design fact light weight like review stated seem run small especially toe even ordered half size larger usually wear,2016-04
https://www.amazon.co.uk/dp/B01MT84QHB,"Bandolino Women's Hoshi Sneaker, Black Glamour, 4 UK",Wendy,Runs small and back is hard,It runs small and ripped up my heel as the back is hard,2.0,True,2019-10-22,,f8d1b2e0-86fe-5348-a33f-cbb2f40d04fe,24/12/2021 02:27:23,run small ripped heel back hard,2019-10
https://www.amazon.co.uk/dp/B071JM82KR,"New Balance - Mens MD1100V1 Walking Shoes, 9 UK - Width 4E, Brown/Maroon",Joseph J. Romanowski,Beware.  The sizing is unlike the typical New Balance shoe.,Do not fit like other NB shoes.  They were very long.  They felt like clown shoes.  Sent hem back... they even tried to charge me shipping.  Complained and they relented.,2.0,True,2018-06-23,10.0,c7e740fd-c8a8-5c96-a35c-7c1306bde082,24/12/2021 02:27:23,fit like nb shoe long felt like clown shoe sent hem back even tried charge shipping complained relented,2018-06
https://www.amazon.co.uk/dp/B06XX96LZT,"New Balance - Unisex-Child Cruz KJCRZ Shoes, 11W UK Junior, Grey/Blue",Coco Medina,It's very nice but it does not run true to size,When I saw these sneakers I had to get them because I love the way they looked.. but it fit my son feet some what small which I'm not thrilled about that because on the website said it runs true to size I did not want to even bother sending it back so I just gave it to my nephew..,2.0,True,2017-12-09,2.0,eb8d9c8d-0dc0-5aa9-ac54-013e1bf79219,24/12/2021 02:27:28,saw sneaker get love way looked fit son foot small im thrilled website said run true size want even bother sending back gave nephew,2017-12
https://www.amazon.co.uk/dp/B06XX96LZT,"New Balance - Unisex-Child Cruz KJCRZ Shoes, 11W UK Junior, Grey/Blue",Shauna,These shoes looks super cute online,"These shoes looks super cute online, but the toe part is long and makes them look weird on my sons feet. But the bigger draw back is that on the inside of the heel is the bubble like cushion that sticks out like a 1/2 inch. He said it was very uncomfortable and rubbed on him.",2.0,True,2018-01-28,,0d99e626-9782-5060-959c-eb1c2698447c,24/12/2021 02:27:28,shoe look super cute online toe part long make look weird son foot bigger draw back inside heel bubble like cushion stick like 12 inch said uncomfortable rubbed,2018-01
https://www.amazon.co.uk/dp/B0892SDKT4,"adidas mens Golf Shoe, Grey/Green/Black, 10.5 Wide US",Munchkin44,Had high hopes but product failed me.,"Nice quality shoe but I have a couple problems with it that lead to a 2 start rather than 5.  BOA is using string instead of wire which it normally does and you’re not able to get a proper tight fit. Second biggest issue is the fabric of the shoe lens it self to bunching up when you try to tighten it. One of the biggest issues is the tongue of the shoe is too puffy so when the BOA strings is trying to tighten it has to fight the puffiness, which lends to a loose fit.  Folks who love and use BOA on their shoes will understand. Last major issue which is the shoe doesn’t have enough arch support, atleast IMHO. On the plus side the sole of the shoe is one of the nicest I’ve seen, but at this point, I’ll probably stick with Puma or FootJoy.",2.0,True,2021-07-18,2.0,35a8fd3e-e976-58f4-ac19-12f59eab6077,24/12/2021 02:27:31,nice quality shoe couple problem lead 2 start rather 5 boa using string instead wire normally ’ able get proper tight fit second biggest issue fabric shoe lens self bunching try tighten one biggest issue tongue shoe puffy boa string trying tighten fight puffiness lends loose fit folk love use boa shoe understand last major issue shoe ’ enough arch support atleast imho plus side sole shoe one nicest ’ seen point ’ probably stick puma footjoy,2021-07
https://www.amazon.co.uk/dp/B0892SDKT4,"adidas mens Golf Shoe, Grey/Green/Black, 10.5 Wide US",bleetngus,A surprise not expected,"This is my third pair of Adidas golf shoes I have bought in the past six months.  I play year round, walk and carry my bag so fit and comfort is critical.  First two pairs are great so I expected the same with this pair.  Received them on Sunday and played in them on Tuesday.  After 12 holes my feet felt as if I was playing in leather soled dress shoes.  My heels are very low in the shoe and the ball of the feet feel bruised.  The support and comfort is completely different from my first two pairs of Adidas.  I will need to add inserts to play in these again.  Same price as the first two but comfort is not comparable.",2.0,True,2021-05-18,,52b23ef8-9365-5429-8f8c-1afd8131eb6c,24/12/2021 02:27:31,third pair adidas golf shoe bought past six month play year round walk carry bag fit comfort critical first two pair great expected pair received sunday played tuesday 12 hole foot felt playing leather soled dress shoe heel low shoe ball foot feel bruised support comfort completely different first two pair adidas need add insert play price first two comfort comparable,2021-05
https://www.amazon.co.uk/dp/B08HHHLRWH,"KEEN 1024827_31 Outdoor Sandals, Pink, 12 UK Child",Amazon Customer,Not holding up well,The back material is already ripped on both sandals.  They look like they are last year's shoes,2.0,True,2021-05-24,,887d35b6-67ed-5b24-8075-8a6d9f21a232,24/12/2021 02:27:32,back material already ripped sandal look like last year shoe,2021-05
https://www.amazon.co.uk/dp/B08CZ5C51T,"adidas unisex child Lite Racer Adapt 4.0 Running Shoes, Grey/Grey/Black, 3.5 Big Kid US",Colorado Mom,All traction is gone after 1 month,"My son HAD to have these. The sole is cheap foam....and the traction has completely worn off. The bottoms are completely smooth now. They have no laces, so now they've  stretched out so bad, they come off very easily. I would not recommend! I love Addidas, but for the price  these are a fail. /",2.0,True,2021-10-14,4.0,0c78aef2-62c9-5d46-92be-103f764a593b,24/12/2021 02:27:32,son sole cheap foamand traction completely worn bottom completely smooth lace theyve stretched bad come easily would recommend love addidas price fail,2021-10
https://www.amazon.co.uk/dp/B08CZ5C51T,"adidas unisex child Lite Racer Adapt 4.0 Running Shoes, Grey/Grey/Black, 3.5 Big Kid US",JUAN VEGA,Nice looking. Sole wore out quickly.,Very soft sole. My 7 year old wore the sole out in less than 2 months.,2.0,True,2021-06-01,,86608251-fea4-5dd1-834c-a81260976afd,24/12/2021 02:27:32,soft sole 7 year old wore sole le 2 month,2021-06
https://www.amazon.co.uk/dp/B0877BV54W,adidas Unisex-Child Duramo Sl Running Shoe Size: 4 Toddler,Nizamettin,Worn out tips in 2 months,"I thought adidas would offer a quality material but my 6 year old son already was able to wear it out the tip of the shoes within two months. All he has been doing with the shoes is walking, running, biking , playing in recess outside in school. He does not play soccer so kicking or something like that is not the reason why the fronts torn out.",2.0,True,2021-10-24,2.0,db399c84-9d6f-532f-aeb4-fb6758461f05,24/12/2021 02:27:32,thought adidas would offer quality material 6 year old son already able wear tip shoe within two month shoe walking running biking playing recess outside school play soccer kicking something like reason front torn,2021-10
https://www.amazon.co.uk/dp/B0877BV54W,adidas Unisex-Child Duramo Sl Running Shoe Size: 4 Toddler,Joanna F,Did not hold up,Looked great to start but after a few short weeks the front plastic toe started to crack open. Typical daily use! Would not recommend this product.,2.0,True,2021-11-30,2.0,55edc885-9d52-5b68-994b-12d61f75b596,24/12/2021 02:27:32,looked great start short week front plastic toe started crack open typical daily use would recommend product,2021-11
https://www.amazon.co.uk/dp/B08PH5PJ2P,bebe Girls' Sandals – Rhinestone Studded Criss Cross Strap Sandals (Toddler/Girls) brown Size: 6 Toddler,C C,Way Too Small!!!!,"The sandals were very cute, extremely undersized. My granddaughter wears a size 3 and these wouldn’t even go on her foot. She doesn’t have a wide foot so they should have at least went on width wise. To me they looked more like a size 1. I returned them. I had bought them for a trip and there wasn’t enough time to reorder.",2.0,True,2021-06-17,,e061b2b4-e70a-5599-a9eb-3ca5a283c746,24/12/2021 02:27:32,sandal cute extremely undersized granddaughter wear size 3 ’ even go foot ’ wide foot least went width wise looked like size 1 returned bought trip ’ enough time reorder,2021-06
https://www.amazon.co.uk/dp/B08PH5PJ2P,bebe Girls' Sandals – Rhinestone Studded Criss Cross Strap Sandals (Toddler/Girls) brown Size: 6 Toddler,Court C. ,The straps aren’t big enough,"My daughter is very petite and has little feet. We ordered the sandals and they are super cute but the straps that go over the foot are ridiculously small. My daughter’s foot wouldn’t fit. We exchanged for a larger size— the same problem! We have never run into this issue before with any shoes or sandals. Disappointed, as they are so adorable.",2.0,True,2021-10-06,,538c2b10-b882-5971-b791-12dcc2413ab4,24/12/2021 02:27:32,daughter petite little foot ordered sandal super cute strap go foot ridiculously small daughter ’ foot ’ fit exchanged larger size— problem never run issue shoe sandal disappointed adorable,2021-10
https://www.amazon.co.uk/dp/B07KX8W9R5,"adidas 19.3 Turf Soccer Shoe, Black/Black/Gold Metallic, 11 UK",GRHS,Meh ...what happened adidas??,Runs huge. Returned three times for different sizes until the size was decent. No support on footbed. Not impressed. Their market should stick to outdoors cleats of which Adidas is king! (Although the newer version of beloved outdoor clear Nemesis 19.3 is terrible on the ankle support. Please go back to the 18.3! None of the travel soccer boys like the new version.),2.0,True,2020-02-03,,b529cbd7-6df4-5989-b42b-c402e7cbe92c,24/12/2021 02:27:33,run huge returned three time different size size decent support footbed impressed market stick outdoors cleat adidas king although newer version beloved outdoor clear nemesis 193 terrible ankle support please go back 183 none travel soccer boy like new version,2020-02
https://www.amazon.co.uk/dp/B07SPCHZ6H,"ASICS - Unisex-Child Contend 6 Ts Sneaker, 5 UK, Soft Sky/Pure Silver",Shellie C.,Runs very small,These run really small. My grandson wears a size 4 toddler and size 6 was tight and made his feet hurt.,2.0,True,2021-03-24,2.0,e16db342-6739-5528-96ac-6bfc19026d44,24/12/2021 02:27:33,run really small grandson wear size 4 toddler size 6 tight made foot hurt,2021-03
https://www.amazon.co.uk/dp/B001611GS2,"Reebok Little Kid Classic Leather Sneaker,Black,13.5 M US Little Kid",Leslie Springfield,Uncomfortable,The heel was uncomfortably tight. Just not the Reebok shoe I remember.,2.0,True,2021-03-08,,a564c87b-6087-5492-8d9a-e6859413a480,24/12/2021 02:27:35,heel uncomfortably tight reebok shoe remember,2021-03
https://www.amazon.co.uk/dp/B001611GS2,"Reebok Little Kid Classic Leather Sneaker,Black,13.5 M US Little Kid",Kindle Customer,Normally I love Classics for my kids but this one was only ...,Normally I love Classics for my kids but this one was only worn for a week when the bottom fell off. ONE WEEK!!!! I was really disappointed.,2.0,True,2018-09-17,,bc3dfda0-f149-5cef-9d42-451564455567,24/12/2021 02:27:35,normally love classic kid one worn week bottom fell one week really disappointed,2018-09
https://www.amazon.co.uk/dp/B07XPDMZFX,Dockers Mens Vaughan Smart Series Boat Shoe with NeverWet,CAS 6,Extremely slow shipping,Took almost 2 weeks for delivery and were a little to large.,2.0,True,2021-03-27,,a6312d81-0d17-5ccd-b76a-9f09bd20a4a0,24/12/2021 02:27:36,took almost 2 week delivery little large,2021-03
https://www.amazon.co.uk/dp/B08F4GM8SM,"Cole Haan Women's Zerogrand OVERTAKE All Terrain Trail Running Shoe, Marine Blue Emboss Wr/Blue Tint/Golden Rod/Ivory with Marine Blue Speckles, 7 UK",Mariette-CA,Runs Narrow,"Cole Haan Women's Zerogrand Overtake All Terrain Wr Trail Running Shoe. Normally wear ASICS size 9B. Tried size 9, then 9.5 both were very narrow. Unfortunately I returned both pairs.  I tried the men’s version size  7 and they worked out just fine.",2.0,True,2021-11-30,,10673f65-e23d-56ec-8459-2a23d1d806eb,24/12/2021 02:27:36,cole haan woman zerogrand overtake terrain wr trail running shoe normally wear asics size 9b tried size 9 95 narrow unfortunately returned pair tried men ’ version size 7 worked fine,2021-11
https://www.amazon.co.uk/dp/B06XP82BLC,"Dirty Laundry Women's Miss Jaxon Fashion Sneaker, Summer Nude Satin, 4.5 UK",Mary Jane,Two Stars,These are not very comfortable to wear very long - they hurt the tops of my feet.,2.0,True,2017-11-27,2.0,428fb531-7a8f-5fec-b71d-086f94f3eaa2,24/12/2021 02:27:37,comfortable wear long hurt top foot,2017-11
https://www.amazon.co.uk/dp/B07D8B9BRZ,"New Balance Men's Cruz V2 Sockfit Fresh Foam Running Shoes Sneaker, Raw Clay Stoneware, 7 UK",Amazon Customer,"Look awesome, not that comfortable.","I absolutely love the look of this shoe and the fact socks don’t need to be worn with them. I returned the normal size I always get since they felt way too big. Went down half a size and they were fairly tight. I stuck with the smaller size since I don’t want to wear socks with them and the hope they’d break in just a little (they have just a bit). This shoe runs slightly narrow in the toe box and no support for running which I assumed before buying. They aren’t as “breathable I thought they would be as well. The biggest issue I’ve had is even just walking my dog in them the insoles constantly would move. I’d have to take off my shoe and adjust it multiple times in just a few miles (I had to glue them down). I really love the look, but if you’re actually moving in them they don’t perform. I prefer Nike flyknit free run shoes if you want sockless shoes you can actually walk in.",2.0,True,2019-06-18,4.0,1ab47535-54d5-55af-869c-9a7a98bf0adc,24/12/2021 02:27:37,absolutely love look shoe fact sock ’ need worn returned normal size always get since felt way big went half size fairly tight stuck smaller size since ’ want wear sock hope ’ break little bit shoe run slightly narrow toe box support running assumed buying ’ “ breathable thought would well biggest issue ’ even walking dog insole constantly would move ’ take shoe adjust multiple time mile glue really love look ’ actually moving ’ perform prefer nike flyknit free run shoe want sockless shoe actually walk,2019-06
https://www.amazon.co.uk/dp/B08K9GJYCW,"Allen Edmonds Men's Cavanaugh Oxford, Coffee, 9.5 UK",Bill Burger,Disappointed; returned immediately,"I’ve owned at least 15 pair of Allen Edmonds shoes over the years, so I was particularly disappointed with these. The fit with my usual size (11.5 EEE) was uncomfortably tight (length and width) and the leather seemed thin and far from what I’ve come to expect. I returned them immediately.",2.0,True,2021-06-10,,ea73aa4b-2889-5fef-a9de-034ce21e0a36,24/12/2021 02:27:39,’ owned least 15 pair allen edmonds shoe year particularly disappointed fit usual size 115 eee uncomfortably tight length width leather seemed thin far ’ come expect returned immediately,2021-06
https://www.amazon.co.uk/dp/B07CZZLPT1,MSMAX Black Patent Character Mary Jane Flexible Dance Tap Shoes Little Kid Size 11,Laura,Eh,Not great for kids with wide feet,2.0,True,2019-12-15,,6bfe3909-946e-551b-880b-a9e41c1495de,24/12/2021 02:27:40,great kid wide foot,2019-12
https://www.amazon.co.uk/dp/B08DDCVDG4,"Clarks Men's Forge Run Sneaker, Stone Suede, 10.5 UK",Henry,Rubs,The rim of the heal area rubs at the back of the ankle.,2.0,True,2021-04-12,3.0,1faddb09-fa0a-5e31-a6a9-2d091262ad9d,24/12/2021 02:27:41,rim heal area rub back ankle,2021-04
https://www.amazon.co.uk/dp/B083GSHYXR,"Dr. Martens Unisex Chelsea Boot Combat, Black Smooth, 5 UK",Saawi,Not leather!!! I received a very stiff plastic shoe!,"Very disappointed! It was advertised as leather, but this is a plastic shoe!The shape did not seem right either, I own several pairs of docs, and those just don’t seem right.",2.0,True,2021-11-08,,66f0bd4a-6b34-5d00-a87f-cef82ce12646,24/12/2021 02:27:43,disappointed advertised leather plastic shoethe shape seem right either several pair doc ’ seem right,2021-11
https://www.amazon.co.uk/dp/B07D9MP6PF,adidas Mens Marquee Boost Low Blue Size: 10.5 UK,cjoymom,Slip all over the gym,"Do not wear these for indoor basketball. They slip and slide all over the place. Good for looks only, not function.",2.0,True,2020-01-20,3.0,a1965b58-095b-507f-8637-1f702a99a58d,24/12/2021 02:27:43,wear indoor basketball slip slide place good look function,2020-01
https://www.amazon.co.uk/dp/B082G1JBZY,Bisgaard Girl Noli Boot Size: 9 UK,Mike Pinder,Likely won't last long,"I know toddlers wear out shoes like crazy but the inner part of the shoe seems always humid and the leather looks terrible after a few weeks. Even with extra protection, the boots look bad.",2.0,True,2021-01-23,,e65680be-d158-59e9-ad71-3863bf8078b2,24/12/2021 02:27:44,know toddler wear shoe like crazy inner part shoe seems always humid leather look terrible week even extra protection boot look bad,2021-01
